PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"31067495","Nanostructured clay particles supplement orlistat action in inhibiting lipid digestion: An in vitro evaluation for the treatment of obesity","Joyce P, Dening TJ, Meola TR, Gustafsson H, Kovalainen M, Prestidge CA.","Eur J Pharm Sci. 2019 Jul 1;135:1-11. doi: 10.1016/j.ejps.2019.05.001. Epub 2019 May 5.","Joyce P","Eur J Pharm Sci","2019","2019/05/09","","","10.1016/j.ejps.2019.05.001"
"30121519","Inorganic surface chemistry and nanostructure controls lipolytic product speciation and partitioning during the digestion of inorganic-lipid hybrid particles","Dening TJ, Joyce P, Webber JL, Beattie DA, Prestidge CA.","J Colloid Interface Sci. 2018 Dec 15;532:666-679. doi: 10.1016/j.jcis.2018.08.015. Epub 2018 Aug 7.","Dening TJ","J Colloid Interface Sci","2018","2018/08/20","","","10.1016/j.jcis.2018.08.015"
"12175332","In vitro aggregation of the regulated secretory protein chromogranin A","Jain RK, Chang WT, Geetha C, Joyce PB, Gorr SU.","Biochem J. 2002 Dec 1;368(Pt 2):605-10. doi: 10.1042/BJ20021195.","Jain RK","Biochem J","2002","2002/08/15","PMC1222998","","10.1042/BJ20021195"
"18043622","Differences in the composition of vaginal microbial communities found in healthy Caucasian and black women","Zhou X, Brown CJ, Abdo Z, Davis CC, Hansmann MA, Joyce P, Foster JA, Forney LJ.","ISME J. 2007 Jun;1(2):121-33. doi: 10.1038/ismej.2007.12. Epub 2007 May 10.","Zhou X","ISME J","2007","2007/11/29","","","10.1038/ismej.2007.12"
"15870322","Use of stochastic models to assess the effect of environmental factors on microbial growth","Ponciano JM, Vandecasteele FP, Hess TF, Forney LJ, Crawford RL, Joyce P.","Appl Environ Microbiol. 2005 May;71(5):2355-64. doi: 10.1128/AEM.71.5.2355-2364.2005.","Ponciano JM","Appl Environ Microbiol","2005","2005/05/05","PMC1087571","","10.1128/AEM.71.5.2355-2364.2005"
"12478587","Characterization of a gene encoding tRNA nucleotidyltransferase from Candida glabrata","Hanic-Joyce PJ, Joyce PB.","Yeast. 2002 Dec;19(16):1399-411. doi: 10.1002/yea.926.","Hanic-Joyce PJ","Yeast","2002","2002/12/13","","","10.1002/yea.926"
"15910321","A new method for estimating the size of small populations from genetic mark-recapture data","Miller CR, Joyce P, Waits LP.","Mol Ecol. 2005 Jun;14(7):1991-2005. doi: 10.1111/j.1365-294X.2005.02577.x.","Miller CR","Mol Ecol","2005","2005/05/25","","","10.1111/j.1365-294X.2005.02577.x"
"18791255","A general extreme value theory model for the adaptation of DNA sequences under strong selection and weak mutation","Joyce P, Rokyta DR, Beisel CJ, Orr HA.","Genetics. 2008 Nov;180(3):1627-43. doi: 10.1534/genetics.108.088716. Epub 2008 Sep 14.","Joyce P","Genetics","2008","2008/09/16","PMC2581963","","10.1534/genetics.108.088716"
"28950059","Comparison across Three Hybrid Lipid-Based Drug Delivery Systems for Improving the Oral Absorption of the Poorly Water-Soluble Weak Base Cinnarizine","Joyce P, Yasmin R, Bhatt A, Boyd BJ, Pham A, Prestidge CA.","Mol Pharm. 2017 Nov 6;14(11):4008-4018. doi: 10.1021/acs.molpharmaceut.7b00676. Epub 2017 Oct 4.","Joyce P","Mol Pharm","2017","2017/09/27","","","10.1021/acs.molpharmaceut.7b00676"
"18779988","Beneficial fitness effects are not exponential for two viruses","Rokyta DR, Beisel CJ, Joyce P, Ferris MT, Burch CL, Wichman HA.","J Mol Evol. 2008 Oct;67(4):368-76. doi: 10.1007/s00239-008-9153-x. Epub 2008 Sep 9.","Rokyta DR","J Mol Evol","2008","2008/09/10","PMC2600421","NIHMS80051","10.1007/s00239-008-9153-x"
"23872483","The ability of an arginine to tryptophan substitution in Saccharomyces cerevisiae tRNA nucleotidyltransferase to alleviate a temperature-sensitive phenotype suggests a role for motif C in active site organization","Goring ME, Leibovitch M, Gea-Mallorqui E, Karls S, Richard F, Hanic-Joyce PJ, Joyce PB.","Biochim Biophys Acta. 2013 Oct;1834(10):2097-106. doi: 10.1016/j.bbapap.2013.07.003. Epub 2013 Jul 18.","Goring ME","Biochim Biophys Acta","2013","2013/07/23","","","10.1016/j.bbapap.2013.07.003"
"21277883","Inference on the strength of balancing selection for epistatically interacting loci","Buzbas EO, Joyce P, Rosenberg NA.","Theor Popul Biol. 2011 May;79(3):102-13. doi: 10.1016/j.tpb.2011.01.002. Epub 2011 Jan 26.","Buzbas EO","Theor Popul Biol","2011","2011/02/01","PMC3070424","NIHMS268952","10.1016/j.tpb.2011.01.002"
"15579675","Combining mathematical models and statistical methods to understand and predict the dynamics of antibiotic-sensitive mutants in a population of resistant bacteria during experimental evolution","De Gelder L, Ponciano JM, Abdo Z, Joyce P, Forney LJ, Top EM.","Genetics. 2004 Nov;168(3):1131-44. doi: 10.1534/genetics.104.033431.","De Gelder L","Genetics","2004","2004/12/08","PMC1448808","","10.1534/genetics.104.033431"
"23356665","The evolution of antibiotic susceptibility and resistance during the formation of Escherichia coli biofilms in the absence of antibiotics","Tyerman JG, Ponciano JM, Joyce P, Forney LJ, Harmon LJ.","BMC Evol Biol. 2013 Jan 28;13:22. doi: 10.1186/1471-2148-13-22.","Tyerman JG","BMC Evol Biol","2013","2013/01/30","PMC3568021","","10.1186/1471-2148-13-22"
"26954083","Orientating lipase molecules through surface chemical control for enhanced activity: A QCM-D and ToF-SIMS investigation","Joyce P, Kempson I, Prestidge CA.","Colloids Surf B Biointerfaces. 2016 Jun 1;142:173-181. doi: 10.1016/j.colsurfb.2016.02.059. Epub 2016 Feb 27.","Joyce P","Colloids Surf B Biointerfaces","2016","2016/03/09","","","10.1016/j.colsurfb.2016.02.059"
"17565958","Testing the extreme value domain of attraction for distributions of beneficial fitness effects","Beisel CJ, Rokyta DR, Wichman HA, Joyce P.","Genetics. 2007 Aug;176(4):2441-9. doi: 10.1534/genetics.106.068585. Epub 2007 Jun 11.","Beisel CJ","Genetics","2007","2007/06/15","PMC1950644","","10.1534/genetics.106.068585"
"22133227","A novel comparative method for identifying shifts in the rate of character evolution on trees","Eastman JM, Alfaro ME, Joyce P, Hipp AL, Harmon LJ.","Evolution. 2011 Dec;65(12):3578-89. doi: 10.1111/j.1558-5646.2011.01401.x. Epub 2011 Aug 24.","Eastman JM","Evolution","2011","2011/12/03","","","10.1111/j.1558-5646.2011.01401.x"
"19572831","Estimation of selection intensity under overdominance by Bayesian methods","Buzbas EO, Joyce P, Abdo Z.","Stat Appl Genet Mol Biol. 2009;8(1):Article32. doi: 10.2202/1544-6115.1466. Epub 2009 Jun 30.","Buzbas EO","Stat Appl Genet Mol Biol","2009","2009/07/04","PMC2861324","","10.2202/1544-6115.1466"
"14530134","Performance-based selection of likelihood models for phylogeny estimation","Minin V, Abdo Z, Joyce P, Sullivan J.","Syst Biol. 2003 Oct;52(5):674-83. doi: 10.1080/10635150390235494.","Minin V","Syst Biol","2003","2003/10/08","","","10.1080/10635150390235494"
"27547540","Love the one you're with: replicate viral adaptations converge on the same phenotypic change","Miller CR, Nagel AC, Scott L, Settles M, Joyce P, Wichman HA.","PeerJ. 2016 Jul 19;4:e2227. doi: 10.7717/peerj.2227. eCollection 2016.","Miller CR","PeerJ","2016","2016/08/23","PMC4958007","","10.7717/peerj.2227"
"15614551","Modeling the impact of periodic bottlenecks, unidirectional mutation, and observational error in experimental evolution","Joyce P, Abdo Z, Ponciano JM, De Gelder L, Forney LJ, Top EM.","J Math Biol. 2005 Jun;50(6):645-62. doi: 10.1007/s00285-004-0300-8. Epub 2004 Dec 20.","Joyce P","J Math Biol","2005","2004/12/23","","","10.1007/s00285-004-0300-8"
"16859714","Properties of adaptive walks on uncorrelated landscapes under strong selection and weak mutation","Rokyta DR, Beisel CJ, Joyce P.","J Theor Biol. 2006 Nov 7;243(1):114-20. doi: 10.1016/j.jtbi.2006.06.008. Epub 2006 Jun 13.","Rokyta DR","J Theor Biol","2006","2006/07/25","","","10.1016/j.jtbi.2006.06.008"
"15012759","Evaluating the performance of likelihood methods for detecting population structure and migration","Abdo Z, Crandall KA, Joyce P.","Mol Ecol. 2004 Apr;13(4):837-51. doi: 10.1111/j.1365-294x.2004.02132.x.","Abdo Z","Mol Ecol","2004","2004/03/12","","","10.1111/j.1365-294x.2004.02132.x"
"25720101","Inference for one-step beneficial mutations using next generation sequencing","Wojtowicz AJ, Miller CR, Joyce P.","Stat Appl Genet Mol Biol. 2015 Feb;14(1):65-81. doi: 10.1515/sagmb-2014-0030.","Wojtowicz AJ","Stat Appl Genet Mol Biol","2015","2015/02/27","PMC5563372","NIHMS891021","10.1515/sagmb-2014-0030"
"22095084","Stickbreaking: a novel fitness landscape model that harbors epistasis and is consistent with commonly observed patterns of adaptive evolution","Nagel AC, Joyce P, Wichman HA, Miller CR.","Genetics. 2012 Feb;190(2):655-67. doi: 10.1534/genetics.111.132134. Epub 2011 Nov 17.","Nagel AC","Genetics","2012","2011/11/19","PMC3276637","","10.1534/genetics.111.132134"
"16623749","Statistical methods for characterizing diversity of microbial communities by analysis of terminal restriction fragment length polymorphisms of 16S rRNA genes","Abdo Z, Schüette UM, Bent SJ, Williams CJ, Forney LJ, Joyce P.","Environ Microbiol. 2006 May;8(5):929-38. doi: 10.1111/j.1462-2920.2005.00959.x.","Abdo Z","Environ Microbiol","2006","2006/04/21","","","10.1111/j.1462-2920.2005.00959.x"
"15548751","Accounting for uncertainty in the tree topology has little effect on the decision-theoretic approach to model selection in phylogeny estimation","Abdo Z, Minin VN, Joyce P, Sullivan J.","Mol Biol Evol. 2005 Mar;22(3):691-703. doi: 10.1093/molbev/msi050. Epub 2004 Nov 17.","Abdo Z","Mol Biol Evol","2005","2004/11/19","","","10.1093/molbev/msi050"
"16731698","Comments on 'Bayesian hierarchical error model for analysis of gene expression data'","Wu XL, Forney LJ, Joyce P.","Bioinformatics. 2006 Oct 1;22(19):2446-51; author reply 2452. doi: 10.1093/bioinformatics/btl173. Epub 2006 May 26.","Wu XL","Bioinformatics","2006","2006/05/30","PMC2904753","NIHMS212677","10.1093/bioinformatics/btl173"
"15758203","Evaluating the performance of a successive-approximations approach to parameter optimization in maximum-likelihood phylogeny estimation","Sullivan J, Abdo Z, Joyce P, Swofford DL.","Mol Biol Evol. 2005 Jun;22(6):1386-92. doi: 10.1093/molbev/msi129. Epub 2005 Mar 9.","Sullivan J","Mol Biol Evol","2005","2005/03/11","","","10.1093/molbev/msi129"
