PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"20639534","Insights into the molecular determinants involved in cap recognition by the vaccinia virus D10 decapping enzyme","Soulière MF, Perreault JP, Bisaillon M.","Nucleic Acids Res. 2010 Nov;38(21):7599-610. doi: 10.1093/nar/gkq628. Epub 2010 Jul 17.","Soulière MF","Nucleic Acids Res","2010","2010/07/20","PMC2995054","","10.1093/nar/gkq628"
"26290537","Small RNA Derived from the Virulence Modulating Region of the Potato spindle tuber viroid Silences callose synthase Genes of Tomato Plants","Adkar-Purushothama CR, Brosseau C, Giguère T, Sano T, Moffett P, Perreault JP.","Plant Cell. 2015 Aug;27(8):2178-94. doi: 10.1105/tpc.15.00523. Epub 2015 Aug 19.","Adkar-Purushothama CR","Plant Cell","2015","2015/08/21","PMC4568511","","10.1105/tpc.15.00523"
"25072692","A Conserved Target Site in HIV-1 Gag RNA is Accessible to Inhibition by Both an HDV Ribozyme and a Short Hairpin RNA","Scarborough RJ, Lévesque MV, Boudrias-Dalle E, Chute IC, Daniels SM, Ouellette RJ, Perreault JP, Gatignol A.","Mol Ther Nucleic Acids. 2014 Jul 29;3(7):e178. doi: 10.1038/mtna.2014.31.","Scarborough RJ","Mol Ther Nucleic Acids","2014","2014/07/30","PMC4121520","","10.1038/mtna.2014.31"
"27565572","Global profiling of alternative RNA splicing events provides insights into molecular differences between various types of hepatocellular carcinoma","Tremblay MP, Armero VE, Allaire A, Boudreault S, Martenon-Brodeur C, Durand M, Lapointe E, Thibault P, Tremblay-Létourneau M, Perreault JP, Scott MS, Bisaillon M.","BMC Genomics. 2016 Aug 26;17(1):683. doi: 10.1186/s12864-016-3029-z.","Tremblay MP","BMC Genomics","2016","2016/08/28","PMC5002109","","10.1186/s12864-016-3029-z"
"20974746","Short RNA duplexes guide sequence-dependent cleavage by human Dicer","Bergeron L Jr, Perreault JP, Abou Elela S.","RNA. 2010 Dec;16(12):2464-73. doi: 10.1261/rna.2346510. Epub 2010 Oct 25.","Bergeron L Jr","RNA","2010","2010/10/27","PMC2995407","","10.1261/rna.2346510"
"14734558","Silencing of SPC2 expression using an engineered delta ribozyme in the mouse betaTC-3 endocrine cell line","D'Anjou F, Bergeron LJ, Larbi NB, Fournier I, Salzet M, Perreault JP, Day R.","J Biol Chem. 2004 Apr 2;279(14):14232-9. doi: 10.1074/jbc.M310632200. Epub 2004 Jan 20.","D'Anjou F","J Biol Chem","2004","2004/01/22","PMC2902529","CAMS1088","10.1074/jbc.M310632200"
"21422817","In vitro and in vivo cleavage of HIV-1 RNA by new SOFA-HDV ribozymes and their potential to inhibit viral replication","Lainé S, Scarborough RJ, Lévesque D, Didierlaurent L, Soye KJ, Mougel M, Perreault JP, Gatignol A.","RNA Biol. 2011 Mar-Apr;8(2):343-53. doi: 10.4161/rna.8.2.15200. Epub 2011 Mar 1.","Lainé S","RNA Biol","2011","2011/03/23","","","10.4161/rna.8.2.15200"
"17545202","RTAnalyzer: a web application for finding new retrotransposons and detecting L1 retrotransposition signatures","Lucier JF, Perreault J, Noël JF, Boire G, Perreault JP.","Nucleic Acids Res. 2007 Jul;35(Web Server issue):W269-74. doi: 10.1093/nar/gkm313. Epub 2007 Jun 1.","Lucier JF","Nucleic Acids Res","2007","2007/06/05","PMC1933146","","10.1093/nar/gkm313"
"12409459","Development and comparison of procedures for the selection of delta ribozyme cleavage sites within the hepatitis B virus","Bergeron LJ, Perreault JP.","Nucleic Acids Res. 2002 Nov 1;30(21):4682-91. doi: 10.1093/nar/gkf598.","Bergeron LJ","Nucleic Acids Res","2002","2002/11/01","PMC135815","","10.1093/nar/gkf598"
"22768274","Characterization of the trans Watson-Crick GU base pair located in the catalytic core of the antigenomic HDV ribozyme","Lévesque D, Reymond C, Perreault JP.","PLoS One. 2012;7(6):e40309. doi: 10.1371/journal.pone.0040309. Epub 2012 Jun 29.","Lévesque D","PLoS One","2012","2012/07/07","PMC3386971","","10.1371/journal.pone.0040309"
"22482079","Silencing of amyloid precursor protein expression using a new engineered delta ribozyme","Ben Aissa M, April MC, Bergeron LJ, Perreault JP, Levesque G.","Int J Alzheimers Dis. 2012;2012:947147. doi: 10.1155/2012/947147. Epub 2012 Feb 12.","Ben Aissa M","Int J Alzheimers Dis","2012","2012/04/07","PMC3296272","","10.1155/2012/947147"
"15178453","Binding site of Escherichia coli RNA polymerase to an RNA promoter","Pelchat M, Perreault JP.","Biochem Biophys Res Commun. 2004 Jun 25;319(2):636-42. doi: 10.1016/j.bbrc.2004.05.044.","Pelchat M","Biochem Biophys Res Commun","2004","2004/06/05","","","10.1016/j.bbrc.2004.05.044"
"18190946","The peach latent mosaic viroid replication initiation site is located at a universal position that appears to be defined by a conserved sequence","Motard J, Bolduc F, Thompson D, Perreault JP.","Virology. 2008 Apr 10;373(2):362-75. doi: 10.1016/j.virol.2007.12.010. Epub 2008 Jan 10.","Motard J","Virology","2008","2008/01/15","","","10.1016/j.virol.2007.12.010"
"15858039","Identification of a peach latent mosaic viroid hairpin able to act as a Dicer-like substrate","Landry P, Perreault JP.","J Virol. 2005 May;79(10):6540-3. doi: 10.1128/JVI.79.10.6540-6543.2005.","Landry P","J Virol","2005","2005/04/29","PMC1091732","","10.1128/JVI.79.10.6540-6543.2005"
"22243942","The use of a combination of computer-assisted structure prediction and SHAPE probing to elucidate the secondary structures of five viroids","Xu W, Bolduc F, Hong N, Perreault JP.","Mol Plant Pathol. 2012 Sep;13(7):666-76. doi: 10.1111/j.1364-3703.2011.00776.x. Epub 2012 Jan 16.","Xu W","Mol Plant Pathol","2012","2012/01/17","PMC6638829","","10.1111/j.1364-3703.2011.00776.x"
"17105991","Examination of the folding pathway of the antigenomic hepatitis delta virus ribozyme reveals key interactions of the L3 loop","Reymond C, Ouellet J, Bisaillon M, Perreault JP.","RNA. 2007 Jan;13(1):44-54. doi: 10.1261/rna.263407. Epub 2006 Nov 14.","Reymond C","RNA","2007","2006/11/16","PMC1705753","","10.1261/rna.263407"
"17134401","Development of an efficient cis-trans-cis ribozyme cassette to inactivate plant genes","Bussière F, Ledû S, Girard M, Héroux M, Perreault JP, Matton DP.","Plant Biotechnol J. 2003 Nov;1(6):423-35. doi: 10.1046/j.1467-7652.2003.00039.x.","Bussière F","Plant Biotechnol J","2003","2006/12/01","","","10.1046/j.1467-7652.2003.00039.x"
"17653287","A modern mode of activation for nucleic acid enzymes","Lévesque D, Brière FP, Perreault JP.","PLoS One. 2007 Jul 25;2(7):e673. doi: 10.1371/journal.pone.0000673.","Lévesque D","PLoS One","2007","2007/07/27","PMC1919428","","10.1371/journal.pone.0000673"
"14529473","Ribozyme-based gene-inactivation systems require a fine comprehension of their substrate specificities; the case of delta ribozyme","Bergeron LJ, Ouellet J, Perreault JP.","Curr Med Chem. 2003 Dec;10(23):2589-97. doi: 10.2174/0929867033456486.","Bergeron LJ","Curr Med Chem","2003","2003/10/08","PMC2902527","CAMS1087","10.2174/0929867033456486"
"12015324","Kinetic and binding analysis of the catalytic involvement of ribose moieties of a trans-acting delta ribozyme","Fiola K, Perreault JP.","J Biol Chem. 2002 Jul 19;277(29):26508-16. doi: 10.1074/jbc.M203468200. Epub 2002 May 15.","Fiola K","J Biol Chem","2002","2002/05/17","PMC2902528","CAMS1090","10.1074/jbc.M203468200"
"16391129","Gene targeting in the Gram-Positive bacterium Lactococcus lactis, using various delta ribozymes","Fiola K, Perreault JP, Cousineau B.","Appl Environ Microbiol. 2006 Jan;72(1):869-79. doi: 10.1128/AEM.72.1.869-879.2006.","Fiola K","Appl Environ Microbiol","2006","2006/01/05","PMC1352214","","10.1128/AEM.72.1.869-879.2006"
"12009921","Characterization of a viroid-derived RNA promoter for the DNA-dependent RNA polymerase from Escherichia coli","Pelchat M, Grenier C, Perreault JP.","Biochemistry. 2002 May 21;41(20):6561-71. doi: 10.1021/bi025595k.","Pelchat M","Biochemistry","2002","2002/05/16","","","10.1021/bi025595k"
"12682359","Formation of the P1.1 pseudoknot is critical for both the cleavage activity and substrate specificity of an antigenomic trans-acting hepatitis delta ribozyme","Deschênes P, Ouellet J, Perreault J, Perreault JP.","Nucleic Acids Res. 2003 Apr 15;31(8):2087-96. doi: 10.1093/nar/gkg307.","Deschênes P","Nucleic Acids Res","2003","2003/04/12","PMC153735","","10.1093/nar/gkg307"
"15208442","Cross-linking experiments reveal the presence of novel structural features between a hepatitis delta virus ribozyme and its substrate","Ouellet J, Perreault JP.","RNA. 2004 Jul;10(7):1059-72. doi: 10.1261/rna.7230604.","Ouellet J","RNA","2004","2004/06/23","PMC1370597","","10.1261/rna.7230604"
