PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"27029048","Maltose-Binding Protein (MBP), a Secretion-Enhancing Tag for Mammalian Protein Expression Systems","Reuten R, Nikodemus D, Oliveira MB, Patel TR, Brachvogel B, Breloy I, Stetefeld J, Koch M.","PLoS One. 2016 Mar 30;11(3):e0152386. doi: 10.1371/journal.pone.0152386. eCollection 2016.","Reuten R","PLoS One","2016","2016/03/31","PMC4814134","","10.1371/journal.pone.0152386"
"28980105","Allowance for radial dilution in evaluating the concentration dependence of sedimentation coefficients for globular proteins","Patel TR, Winzor DJ, Scott DJ.","Eur Biophys J. 2018 Apr;47(3):291-295. doi: 10.1007/s00249-017-1259-x. Epub 2017 Oct 4.","Patel TR","Eur Biophys J","2018","2017/10/06","","","10.1007/s00249-017-1259-x"
"22984437","Site specific cleavage mediated by MMPs regulates function of agrin","Patel TR, Butler G, McFarlane A, Xie I, Overall CM, Stetefeld J.","PLoS One. 2012;7(9):e43669. doi: 10.1371/journal.pone.0043669. Epub 2012 Sep 11.","Patel TR","PLoS One","2012","2012/09/18","PMC3439447","","10.1371/journal.pone.0043669"
"31692601","Trapped Pre-Macular Bubble of Octafluoropropane Gas Masquerading as Retained Submacular Perfluorocarbon Liquid","Petrou P, Kokosiouli DG, Patel T, Banerjee PJ, Georgalas I, Papakonstantinou D, Brouzas D, DaCruz L.","Case Rep Ophthalmol. 2019 Jun 14;10(2):200-204. doi: 10.1159/000499855. eCollection 2019 May-Aug.","Petrou P","Case Rep Ophthalmol","2019","2019/11/07","PMC6760353","","10.1159/000499855"
"24291322","Solution conformation of adenovirus virus associated RNA-I and its interaction with PKR","Dzananovic E, Patel TR, Chojnowski G, Boniecki MJ, Deo S, McEleney K, Harding SE, Bujnicki JM, McKenna SA.","J Struct Biol. 2014 Jan;185(1):48-57. doi: 10.1016/j.jsb.2013.11.007. Epub 2013 Nov 28.","Dzananovic E","J Struct Biol","2014","2013/12/03","","","10.1016/j.jsb.2013.11.007"
"27721040","Inhibition of glycosylation on a camelid antibody uniquely affects its FcγRI binding activity","Krahn N, Spearman M, Meier M, Dorion-Thibaudeau J, McDougall M, Patel TR, De Crescenzo G, Durocher Y, Stetefeld J, Butler M.","Eur J Pharm Sci. 2017 Jan 1;96:428-439. doi: 10.1016/j.ejps.2016.09.040. Epub 2016 Oct 7.","Krahn N","Eur J Pharm Sci","2017","2016/10/11","","","10.1016/j.ejps.2016.09.040"
"33991045","The IDENTIFY study: the investigation and detection of urological neoplasia in patients referred with suspected urinary tract cancer - a multicentre observational study","Khadhouri S, Gallagher KM, MacKenzie KR, Shah TT, Gao C, Moore S, Zimmermann EF, Edison E, Jefferies M, Nambiar A, Mannas MP, Lee T, Marra G, Lillaz B, Gómez Rivas J, Olivier J, Assmus MA, Uçar T, Claps F, Boltri M, Burnhope T, Nkwam N, Tanasescu G, Boxall NE, Downey AP, Lal AA, Antón-Juanilla M, Clarke H, Lau DHW, Gillams K, Crockett M, Nielsen M, Takwoingi Y, Chuchu N, O'Rourke J, MacLennan G, McGrath JS, Kasivisvanathan V; IDENTIFY Study group.","BJU Int. 2021 Oct;128(4):440-450. doi: 10.1111/bju.15483. Epub 2021 Sep 8.","Khadhouri S","BJU Int","2021","2021/05/15","","","10.1111/bju.15483"
"28760886","Intrinsic disorder in the partitioning protein KorB persists after co-operative complex formation with operator DNA and KorA","Hyde EI, Callow P, Rajasekar KV, Timmins P, Patel TR, Siligardi G, Hussain R, White SA, Thomas CM, Scott DJ.","Biochem J. 2017 Aug 30;474(18):3121-3135. doi: 10.1042/BCJ20170281.","Hyde EI","Biochem J","2017","2017/08/02","PMC5577506","","10.1042/BCJ20170281"
"22210009","Determination of a molecular shape for netrin-4 from hydrodynamic and small angle X-ray scattering measurements","Patel TR, Reuten R, Xiong S, Meier M, Winzor DJ, Koch M, Stetefeld J.","Matrix Biol. 2012 Mar;31(2):135-40. doi: 10.1016/j.matbio.2011.11.004. Epub 2011 Dec 24.","Patel TR","Matrix Biol","2012","2012/01/03","","","10.1016/j.matbio.2011.11.004"
"31408292","Analysis of surgeon biometrics during open and robotic radical cystectomy with electromyography and motion capture analysis","Baumgarten A, Kim JK, Robison J, Mayer J, Hardwick D, Patel T.","Int Braz J Urol. 2020 Jan-Feb;46(1):138. doi: 10.1590/S1677-5538.IBJU.2019.0163.","Baumgarten A","Int Braz J Urol","2020","2019/08/14","PMC6968904","","10.1590/S1677-5538.IBJU.2019.0163"
"28367409","Angiomyolipoma of the Adrenal Gland: A Case Presentation and a Review of Adrenal Lipomatous Tumors","Antar A, Boyle A, Patel T.","Urol Case Rep. 2017 Mar 25;12:59-61. doi: 10.1016/j.eucr.2016.11.004. eCollection 2017 May.","Antar A","Urol Case Rep","2017","2017/04/04","PMC5369691","","10.1016/j.eucr.2016.11.004"
"23621833","Findings of routine apical margin biopsy during robot-assisted radical prostatectomy","Wambi CO, Patel T, Shapiro EY, Tal O, Hruby GW, Berg WT, Benson MC, Badani KK.","J Laparoendosc Adv Surg Tech A. 2013 Jun;23(6):511-5. doi: 10.1089/lap.2012.0417. Epub 2013 Apr 27.","Wambi CO","J Laparoendosc Adv Surg Tech A","2013","2013/04/30","","","10.1089/lap.2012.0417"
"24885675","Molecular dissection of Wnt3a-Frizzled8 interaction reveals essential and modulatory determinants of Wnt signaling activity","Kumar S, Žigman M, Patel TR, Trageser B, Gross JC, Rahm K, Boutros M, Gradl D, Steinbeisser H, Holstein T, Stetefeld J, Özbek S.","BMC Biol. 2014 May 30;12:44. doi: 10.1186/1741-7007-12-44.","Kumar S","BMC Biol","2014","2014/06/03","PMC4068752","","10.1186/1741-7007-12-44"
"28367408","Robotic Assisted Laparoscopic Partial Cystectomy as Treatment for Pseudosarcomatous Fibromyxoid Tumor of the Bladder","Antar A, Boyle A, Lockhart JL, Patel T.","Urol Case Rep. 2017 Mar 25;12:56-58. doi: 10.1016/j.eucr.2017.02.009. eCollection 2017 May.","Antar A","Urol Case Rep","2017","2017/04/04","PMC5369697","","10.1016/j.eucr.2017.02.009"
"24362022","Conformational itinerary of Pseudomonas aeruginosa 1,6-anhydro-N-acetylmuramic acid kinase during its catalytic cycle","Bacik JP, Tavassoli M, Patel TR, McKenna SA, Vocadlo DJ, Khajehpour M, Mark BL.","J Biol Chem. 2014 Feb 14;289(7):4504-14. doi: 10.1074/jbc.M113.521633. Epub 2013 Dec 20.","Bacik JP","J Biol Chem","2014","2013/12/24","PMC3924312","","10.1074/jbc.M113.521633"
"21388243","Efficacy of endopyelotomy in patients with secondary ureteropelvic junction obstruction","Patel T, Kellner CP, Katsumi H, Gupta M.","J Endourol. 2011 Apr;25(4):587-91. doi: 10.1089/end.2010.0026. Epub 2011 Mar 9.","Patel T","J Endourol","2011","2011/03/11","","","10.1089/end.2010.0026"
"26259665","Close surgical margins after radical prostatectomy mimic biochemical recurrence rates of positive margins","Whalen MJ, Shapiro EY, Rothberg MB, Turk AT, Woldu SL, Roy Choudhury A, Patel T, Badani KK.","Urol Oncol. 2015 Nov;33(11):494.e9-494.e14. doi: 10.1016/j.urolonc.2015.07.005. Epub 2015 Aug 8.","Whalen MJ","Urol Oncol","2015","2015/08/12","","","10.1016/j.urolonc.2015.07.005"
"24331354","Outcomes with delayed dorsal vein complex ligation during robotic assisted laparoscopic prostatectomy","Woldu SL, Patel T, Shapiro EY, Bergman AM, Badani KK.","Can J Urol. 2013 Dec;20(6):7079-83.","Woldu SL","Can J Urol","2013","2013/12/17","","",""
"23329698","Recognition of viral RNA stem-loops by the tandem double-stranded RNA binding domains of PKR","Dzananovic E, Patel TR, Deo S, McEleney K, Stetefeld J, McKenna SA.","RNA. 2013 Mar;19(3):333-44. doi: 10.1261/rna.035931.112. Epub 2013 Jan 17.","Dzananovic E","RNA","2013","2013/01/19","PMC3677244","","10.1261/rna.035931.112"
"26481325","Predictors of biochemical recurrence in pT3b prostate cancer after radical prostatectomy without adjuvant radiotherapy","Pagano MJ, Whalen MJ, Paulucci DJ, Reddy BN, Matulay JT, Rothberg M, Scarberry K, Patel T, Shapiro EY, RoyChoudhury A, McKiernan J, Benson MC, Badani KK.","Prostate. 2016 Feb;76(2):226-34. doi: 10.1002/pros.23114. Epub 2015 Oct 20.","Pagano MJ","Prostate","2016","2015/10/21","","","10.1002/pros.23114"
"29053745","Impact of the structural integrity of the three-way junction of adenovirus VAI RNA on PKR inhibition","Dzananovic E, Astha, Chojnowski G, Deo S, Booy EP, Padilla-Meier P, McEleney K, Bujnicki JM, Patel TR, McKenna SA.","PLoS One. 2017 Oct 20;12(10):e0186849. doi: 10.1371/journal.pone.0186849. eCollection 2017.","Dzananovic E","PLoS One","2017","2017/10/21","PMC5650172","","10.1371/journal.pone.0186849"
"21231988","Heparin prophylaxis and the risk of venous thromboembolism after robotic-assisted laparoscopic prostatectomy","Patel T, Kirby W, Hruby G, Benson MC, McKiernan JM, Badani K.","BJU Int. 2011 Sep;108(5):729-32. doi: 10.1111/j.1464-410X.2010.09910.x. Epub 2011 Jan 13.","Patel T","BJU Int","2011","2011/01/15","","","10.1111/j.1464-410X.2010.09910.x"
"19422834","Vimentin coil 1A-A molecular switch involved in the initiation of filament elongation","Meier M, Padilla GP, Herrmann H, Wedig T, Hergt M, Patel TR, Stetefeld J, Aebi U, Burkhard P.","J Mol Biol. 2009 Jul 10;390(2):245-61. doi: 10.1016/j.jmb.2009.04.067. Epub 2009 May 5.","Meier M","J Mol Biol","2009","2009/05/09","","","10.1016/j.jmb.2009.04.067"
"17726087","Immunological and structural properties of a pectic polymer from Glinus oppositifolius","Inngjerdingen KT, Patel TR, Chen X, Kenne L, Allen S, Morris GA, Harding SE, Matsumoto T, Diallo D, Yamada H, Michaelsen TE, Inngjerdingen M, Paulsen BS.","Glycobiology. 2007 Dec;17(12):1299-310. doi: 10.1093/glycob/cwm088. Epub 2007 Aug 28.","Inngjerdingen KT","Glycobiology","2007","2007/08/30","","","10.1093/glycob/cwm088"
"20627287","Clinical outcomes after radical prostatectomy in diabetic patients treated with metformin","Patel T, Hruby G, Badani K, Abate-Shen C, McKiernan JM.","Urology. 2010 Nov;76(5):1240-4. doi: 10.1016/j.urology.2010.03.059.","Patel T","Urology","2010","2010/07/15","","","10.1016/j.urology.2010.03.059"
"16951922","The effect of intracellular ascorbate on the susceptibility of HL60 and Jurkat cells to chemotherapy agents","Gokhalé P, Patel T, Morrison MJ, Vissers MC.","Apoptosis. 2006 Oct;11(10):1737-46. doi: 10.1007/s10495-006-9787-3.","Gokhalé P","Apoptosis","2006","2006/09/05","","","10.1007/s10495-006-9787-3"
"19952358","Intravesical delivery of rapamycin suppresses tumorigenesis in a mouse model of progressive bladder cancer","Seager CM, Puzio-Kuter AM, Patel T, Jain S, Cordon-Cardo C, Mc Kiernan J, Abate-Shen C.","Cancer Prev Res (Phila). 2009 Dec;2(12):1008-14. doi: 10.1158/1940-6207.CAPR-09-0169. Epub 2009 Dec 1.","Seager CM","Cancer Prev Res (Phila)","2009","2009/12/03","PMC2789170","NIHMS156699","10.1158/1940-6207.CAPR-09-0169"
"18809620","Pectic polysaccharides from Biophytum petersianum Klotzsch, and their activation of macrophages and dendritic cells","Inngjerdingen M, Inngjerdingen KT, Patel TR, Allen S, Chen X, Rolstad B, Morris GA, Harding SE, Michaelsen TE, Diallo D, Paulsen BS.","Glycobiology. 2008 Dec;18(12):1074-84. doi: 10.1093/glycob/cwn090. Epub 2008 Sep 22.","Inngjerdingen M","Glycobiology","2008","2008/09/24","","","10.1093/glycob/cwn090"
"26649896","Biophysical Characterization of G-Quadruplex Recognition in the PITX1 mRNA by the Specificity Domain of the Helicase RHAU","Ariyo EO, Booy EP, Patel TR, Dzananovic E, McRae EK, Meier M, McEleney K, Stetefeld J, McKenna SA.","PLoS One. 2015 Dec 9;10(12):e0144510. doi: 10.1371/journal.pone.0144510. eCollection 2015.","Ariyo EO","PLoS One","2015","2015/12/10","PMC4674103","","10.1371/journal.pone.0144510"
"19694526","Skin to stone distance is an independent predictor of stone-free status following shockwave lithotripsy","Patel T, Kozakowski K, Hruby G, Gupta M.","J Endourol. 2009 Sep;23(9):1383-5. doi: 10.1089/end.2009.0394.","Patel T","J Endourol","2009","2009/08/22","","","10.1089/end.2009.0394"
"22213446","The macromolecular state of A-kinase anchoring protein","Patel TR, Winzor DJ.","J Mol Recognit. 2012 Jan;25(1):11-4. doi: 10.1002/jmr.1164.","Patel TR","J Mol Recognit","2012","2012/01/04","","","10.1002/jmr.1164"
"16939200","Resonance energy transfer between green fluorescent protein variants: complexities revealed with myosin fusion proteins","Zeng W, Seward HE, Málnási-Csizmadia A, Wakelin S, Woolley RJ, Cheema GS, Basran J, Patel TR, Rowe AJ, Bagshaw CR.","Biochemistry. 2006 Sep 5;45(35):10482-91. doi: 10.1021/bi060943u.","Zeng W","Biochemistry","2006","2006/08/31","","","10.1021/bi060943u"
"24790826","Dorsal penile nerve block for robot-assisted radical prostatectomy catheter related pain: a randomized, double-blind, placebo-controlled trial","Weinberg AC, Woldu SL, Bergman A, Roychoudhury A, Patel T, Berg W, Wambi C, Badani KK.","Springerplus. 2014 Apr 7;3:181. doi: 10.1186/2193-1801-3-181. eCollection 2014.","Weinberg AC","Springerplus","2014","2014/05/03","PMC4004790","","10.1186/2193-1801-3-181"
"24151078","Binding of G-quadruplexes to the N-terminal recognition domain of the RNA helicase associated with AU-rich element (RHAU)","Meier M, Patel TR, Booy EP, Marushchak O, Okun N, Deo S, Howard R, McEleney K, Harding SE, Stetefeld J, McKenna SA.","J Biol Chem. 2013 Dec 6;288(49):35014-27. doi: 10.1074/jbc.M113.512970. Epub 2013 Oct 22.","Meier M","J Biol Chem","2013","2013/10/24","PMC3853254","","10.1074/jbc.M113.512970"
"21131029","Long-term follow-up of men with isolated high-grade prostatic intra-epithelial neoplasia followed by serial delayed interval biopsy","Godoy G, Huang GJ, Patel T, Taneja SS.","Urology. 2011 Mar;77(3):669-74. doi: 10.1016/j.urology.2010.07.519. Epub 2010 Dec 4.","Godoy G","Urology","2011","2010/12/07","","","10.1016/j.urology.2010.07.519"
"24651762","Activation of 2' 5'-oligoadenylate synthetase by stem loops at the 5'-end of the West Nile virus genome","Deo S, Patel TR, Dzananovic E, Booy EP, Zeid K, McEleney K, Harding SE, McKenna SA.","PLoS One. 2014 Mar 20;9(3):e92545. doi: 10.1371/journal.pone.0092545. eCollection 2014.","Deo S","PLoS One","2014","2014/03/22","PMC3961380","","10.1371/journal.pone.0092545"
"24074199","Characterization of perioperative leukocytosis in patients undergoing robot-assisted radical prostatectomy: effects of Gleason score and race","Patel T, Wambi C, Berg WT, Bergman A, Shapiro EY, Badani KK.","J Endourol. 2013 Dec;27(12):1463-7. doi: 10.1089/end.2013.0165. Epub 2013 Sep 28.","Patel T","J Endourol","2013","2013/10/01","","","10.1089/end.2013.0165"
"26263921","A prospective analysis of factors associated with decreased physical activity in patients with cirrhosis undergoing transplant evaluation","Dela Cruz AC, Vilchez V, Kim S, Barnes B, Ravinuthala A, Zanni A, Galuppo R, Sourianarayanane A, Patel T, Maynard E, Shah MB, Daily MF, Uhl T, Esser K, Gedaly R.","Clin Transplant. 2015 Nov;29(11):958-64. doi: 10.1111/ctr.12602. Epub 2015 Sep 18.","Dela Cruz AC","Clin Transplant","2015","2015/08/13","PMC4624476","NIHMS716293","10.1111/ctr.12602"
"25871524","Characterization of the termini of the West Nile virus genome and their interactions with the small isoform of the 2' 5'-oligoadenylate synthetase family","Deo S, Patel TR, Chojnowski G, Koul A, Dzananovic E, McEleney K, Bujnicki JM, McKenna SA.","J Struct Biol. 2015 May;190(2):236-49. doi: 10.1016/j.jsb.2015.04.005. Epub 2015 Apr 11.","Deo S","J Struct Biol","2015","2015/04/15","","","10.1016/j.jsb.2015.04.005"
"18510662","Complementary and alternative medicine in urology: what we need to know in 2008","Lowe FC, Patel T.","BJU Int. 2008 Aug;102(4):422-4. doi: 10.1111/j.1464-410X.2008.07702.x. Epub 2008 May 28.","Lowe FC","BJU Int","2008","2008/05/31","","","10.1111/j.1464-410X.2008.07702.x"
"25392647","The da vinci robot system eliminates multispecialty surgical trainees' hand dominance in open and robotic surgical settings","Badalato GM, Shapiro E, Rothberg MB, Bergman A, RoyChoudhury A, Korets R, Patel T, Badani KK.","JSLS. 2014 Jul-Sep;18(3):e2014.00399. doi: 10.4293/JSLS.2014.00399.","Badalato GM","JSLS","2014","2014/11/14","PMC4154437","","10.4293/JSLS.2014.00399"
"20018320","Prospective randomized evaluation of periureteral botulinum toxin type A injection for ureteral stent pain reduction","Gupta M, Patel T, Xavier K, Maruffo F, Lehman D, Walsh R, Landman J.","J Urol. 2010 Feb;183(2):598-602. doi: 10.1016/j.juro.2009.10.021. Epub 2009 Dec 16.","Gupta M","J Urol","2010","2009/12/19","","","10.1016/j.juro.2009.10.021"
"27074791","Regulation of Platelet Derived Growth Factor Signaling by Leukocyte Common Antigen-related (LAR) Protein Tyrosine Phosphatase: A Quantitative Phosphoproteomics Study","Sarhan AR, Patel TR, Creese AJ, Tomlinson MG, Hellberg C, Heath JK, Hotchin NA, Cunningham DL.","Mol Cell Proteomics. 2016 Jun;15(6):1823-36. doi: 10.1074/mcp.M115.053652. Epub 2016 Apr 13.","Sarhan AR","Mol Cell Proteomics","2016","2016/04/15","PMC5083108","","10.1074/mcp.M115.053652"
"24680790","Baseline serum 25-hydroxyvitamin d levels in men undergoing radical prostatectomy: is there an association with adverse pathologic features?","Berg WT, Shapiro EY, Rothberg MB, Bergman A, Scarberry K, Wambi C, Patel T, Badani KK.","Clin Genitourin Cancer. 2014 Oct;12(5):330-4. doi: 10.1016/j.clgc.2014.02.004. Epub 2014 Feb 20.","Berg WT","Clin Genitourin Cancer","2014","2014/04/01","","","10.1016/j.clgc.2014.02.004"
"25192250","Robot-assisted nephroureterectomy and bladder cuff excision without patient or robot repositioning: description of modified port placement and technique","Badani KK, Rothberg MB, Bergman A, Silva MV, Shapiro EY, Nieder A, Patel T, Bhandari A.","J Laparoendosc Adv Surg Tech A. 2014 Sep;24(9):647-50. doi: 10.1089/lap.2013.0251.","Badani KK","J Laparoendosc Adv Surg Tech A","2014","2014/09/06","","","10.1089/lap.2013.0251"
"25480792","The β-lactamase gene regulator AmpR is a tetramer that recognizes and binds the D-Ala-D-Ala motif of its repressor UDP-N-acetylmuramic acid (MurNAc)-pentapeptide","Vadlamani G, Thomas MD, Patel TR, Donald LJ, Reeve TM, Stetefeld J, Standing KG, Vocadlo DJ, Mark BL.","J Biol Chem. 2015 Jan 30;290(5):2630-43. doi: 10.1074/jbc.M114.618199. Epub 2014 Dec 5.","Vadlamani G","J Biol Chem","2015","2014/12/07","PMC4316999","","10.1074/jbc.M114.618199"
"22487512","Immediate radical cystectomy vs conservative management for high grade cT1 bladder cancer: is there a survival difference?","Badalato GM, Gaya JM, Hruby G, Patel T, Kates M, Sadeghi N, Benson MC, McKiernan JM.","BJU Int. 2012 Nov;110(10):1471-7. doi: 10.1111/j.1464-410X.2012.11116.x. Epub 2012 Apr 4.","Badalato GM","BJU Int","2012","2012/04/11","","","10.1111/j.1464-410X.2012.11116.x"
"24014093","C1q-tumour necrosis factor-related protein 8 (CTRP8) is a novel interaction partner of relaxin receptor RXFP1 in human brain cancer cells","Glogowska A, Kunanuvat U, Stetefeld J, Patel TR, Thanasupawat T, Krcek J, Weber E, Wong GW, Del Bigio MR, Hoang-Vu C, Hombach-Klonisch S, Klonisch T.","J Pathol. 2013 Dec;231(4):466-79. doi: 10.1002/path.4257.","Glogowska A","J Pathol","2013","2013/09/10","","","10.1002/path.4257"
"12186836","Blockade of HIV-1 infection of New World monkey cells occurs primarily at the stage of virus entry","LaBonte JA, Babcock GJ, Patel T, Sodroski J.","J Exp Med. 2002 Aug 19;196(4):431-45. doi: 10.1084/jem.20020468.","LaBonte JA","J Exp Med","2002","2002/08/21","PMC2196058","","10.1084/jem.20020468"
"23862066","A Pilot Study of Laparoscopic Doppler Ultrasound Probe to Map Arterial Vascular Flow within the Neurovascular Bundle during Robot-Assisted Radical Prostatectomy","Badani KK, Shapiro EY, Berg WT, Kaufman S, Bergman A, Wambi C, Roychoudhury A, Patel T.","Prostate Cancer. 2013;2013:810715. doi: 10.1155/2013/810715. Epub 2013 Jun 19.","Badani KK","Prostate Cancer","2013","2013/07/18","PMC3703796","","10.1155/2013/810715"
"19786580","Absence of a catalytic water confers resistance to the neurotoxin gabaculine","Orriss GL, Patel TR, Sorensen J, Stetefeld J.","FASEB J. 2010 Feb;24(2):404-14. doi: 10.1096/fj.09-138297. Epub 2009 Sep 28.","Orriss GL","FASEB J","2010","2009/09/30","","","10.1096/fj.09-138297"
"21176080","Does the presence of muscularis propria on transurethral resection of bladder tumour specimens affect the rate of upstaging in cT1 bladder cancer?","Badalato G, Patel T, Hruby G, McKiernan J.","BJU Int. 2011 Oct;108(8):1292-6. doi: 10.1111/j.1464-410X.2010.09893.x. Epub 2010 Dec 22.","Badalato G","BJU Int","2011","2010/12/24","","","10.1111/j.1464-410X.2010.09893.x"
"24044423","Comparison of robot-assisted and open retropubic radical prostatectomy for risk of biochemical progression in men with positive surgical margins","Shapiro EY, Scarberry K, Patel T, Bergman A, Ahn JJ, Sahi N, RoyChoudhury A, Deutch I, McKiernan JM, Benson MC, Badani KK.","J Endourol. 2014 Feb;28(2):208-13. doi: 10.1089/end.2013.0393. Epub 2013 Nov 9.","Shapiro EY","J Endourol","2014","2013/09/19","","","10.1089/end.2013.0393"
"29532137","Interaction studies of a protein and carbohydrate system using an integrated approach: a case study of the miniagrin-heparin system","Patel TR, Besong TMD, Meier M, McEleney K, Harding SE, Winzor DJ, Stetefeld J.","Eur Biophys J. 2018 Oct;47(7):751-759. doi: 10.1007/s00249-018-1291-5. Epub 2018 Mar 12.","Patel TR","Eur Biophys J","2018","2018/03/14","","","10.1007/s00249-018-1291-5"
"21793570","Examination of the discrepancy between size estimates for ovalbumin from small-angle X-ray scattering and other physicochemical measurements","Scott DJ, Patel TR, Besong DM, Stetefeld J, Winzor DJ.","J Phys Chem B. 2011 Sep 15;115(36):10725-9. doi: 10.1021/jp2006149. Epub 2011 Aug 22.","Scott DJ","J Phys Chem B","2011","2011/07/29","","","10.1021/jp2006149"
"18683163","Molecular flexibility of methylcelluloses of differing degree of substitution by combined sedimentation and viscosity analysis","Patel TR, Morris GA, de la Torre JG, Ortega A, Mischnick P, Harding SE.","Macromol Biosci. 2008 Dec 8;8(12):1108-15. doi: 10.1002/mabi.200800064.","Patel TR","Macromol Biosci","2008","2008/08/07","","","10.1002/mabi.200800064"
"20688161","Nano-structure of the laminin γ-1 short arm reveals an extended and curved multidomain assembly","Patel TR, Morris GA, Zwolanek D, Keene DR, Li J, Harding SE, Koch M, Stetefeld J.","Matrix Biol. 2010 Sep;29(7):565-72. doi: 10.1016/j.matbio.2010.07.004. Epub 2010 Aug 3.","Patel TR","Matrix Biol","2010","2010/08/07","","","10.1016/j.matbio.2010.07.004"
"24064943","Ocular surface squamous neoplasia: analysis of 78 cases from a UK ocular oncology centre","Maudgil A, Patel T, Rundle P, Rennie IG, Mudhar HS.","Br J Ophthalmol. 2013 Dec;97(12):1520-4. doi: 10.1136/bjophthalmol-2013-303338. Epub 2013 Sep 24.","Maudgil A","Br J Ophthalmol","2013","2013/09/26","","","10.1136/bjophthalmol-2013-303338"
"21812058","Reassessment of the size of the supermolecular state of Dishevelled-3","Patel TR, Winzor DJ.","J Mol Recognit. 2011 Sep-Oct;24(5):843-6. doi: 10.1002/jmr.1125.","Patel TR","J Mol Recognit","2011","2011/08/04","","","10.1002/jmr.1125"
"16398500","Structures and structure-activity relationships of three mitogenic and complement fixing pectic arabinogalactans from the malian antiulcer plants Cochlospermum tinctorium A. Rich and Vernonia kotschyana Sch. Bip. ex Walp","Nergard CS, Kiyohara H, Reynolds JC, Thomas-Oates JE, Matsumoto T, Yamada H, Patel T, Petersen D, Michaelsen TE, Diallo D, Paulsen BS.","Biomacromolecules. 2006 Jan;7(1):71-9. doi: 10.1021/bm050355g.","Nergard CS","Biomacromolecules","2006","2006/01/10","","","10.1021/bm050355g"
"23313340","A potential for overestimating the absolute magnitudes of second virial coefficients by small-angle X-ray scattering","Scott DJ, Patel TR, Winzor DJ.","Anal Biochem. 2013 Apr 15;435(2):159-65. doi: 10.1016/j.ab.2012.12.014. Epub 2013 Jan 10.","Scott DJ","Anal Biochem","2013","2013/01/15","","","10.1016/j.ab.2012.12.014"
"17154482","Pressure cell assisted solution characterization of galactomannans. 3. Application of analytical ultracentrifugation techniques","Patel TR, Picout DR, Ross-Murphy SB, Harding SE.","Biomacromolecules. 2006 Dec;7(12):3513-20. doi: 10.1021/bm060674n.","Patel TR","Biomacromolecules","2006","2006/12/13","","","10.1021/bm060674n"
"21859138","Evidence for self-association of a miniaturized version of agrin from hydrodynamic and small-angle X-ray scattering measurements","Patel TR, Besong TM, Patel N, Meier M, Harding SE, Winzor DJ, Stetefeld J.","J Phys Chem B. 2011 Sep 29;115(38):11286-93. doi: 10.1021/jp206377b. Epub 2011 Sep 7.","Patel TR","J Phys Chem B","2011","2011/08/24","","","10.1021/jp206377b"
"20163841","Single institutional experience with nephron-sparing surgery for pathologic stage T3bNxM0 renal cell carcinoma confined to the renal vein","Woldu SL, Barlow LJ, Patel T, Hruby GW, Benson MC, McKiernan JM.","Urology. 2010 Sep;76(3):639-42. doi: 10.1016/j.urology.2009.10.073. Epub 2010 Feb 16.","Woldu SL","Urology","2010","2010/02/19","","","10.1016/j.urology.2009.10.073"
