PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"36226064","Establishment and validation of a clinicopathological prognosis model of gastroenteropancreatic neuroendocrine carcinomas","Chen J, Liu Y, Xu K, Ren F, Li B, Sun H.","Front Oncol. 2022 Sep 26;12:999012. doi: 10.3389/fonc.2022.999012. eCollection 2022.","Chen J","Front Oncol","2022","2022/10/13","PMC9549976","","10.3389/fonc.2022.999012"
"36622886","Two new benzophenones from the moss Pogonatum spinulosum","Duan WB, Peng AT, Yuan SN, Wang SN, Li BW, Duan XH.","Nat Prod Res. 2023 Jan 9:1-6. doi: 10.1080/14786419.2023.2164857. Online ahead of print.","Duan WB","Nat Prod Res","2023","2023/01/09","","","10.1080/14786419.2023.2164857"
"35882294","Iron deficiency promotes aortic media degeneration by activating endoplasmic reticulum stress-mediated IRE1 signaling pathway","Shi F, Wang Z, Wu Q, Zhong X, Zhang M, Li B, Ren W, Yuan S, Chen Y.","Pharmacol Res. 2022 Sep;183:106366. doi: 10.1016/j.phrs.2022.106366. Epub 2022 Jul 23.","Shi F","Pharmacol Res","2022","2022/07/26","","","10.1016/j.phrs.2022.106366"
"36694209","Protein degradation: expanding the toolbox to restrain cancer drug resistance","Ming H, Li B, Jiang J, Qin S, Nice EC, He W, Lang T, Huang C.","J Hematol Oncol. 2023 Jan 24;16(1):6. doi: 10.1186/s13045-023-01398-5.","Ming H","J Hematol Oncol","2023","2023/01/24","PMC9872387","","10.1186/s13045-023-01398-5"
"35432345","Bibliometric Analysis of Chimeric Antigen Receptor-Based Immunotherapy in Cancers From 2001 to 2021","Ou Z, Qiu L, Rong H, Li B, Ren S, Kuang S, Lan T, Lin H, Li Q, Wu F, Cai T, Yan L, Ye Y, Fan S, Li J.","Front Immunol. 2022 Mar 30;13:822004. doi: 10.3389/fimmu.2022.822004. eCollection 2022.","Ou Z","Front Immunol","2022","2022/04/18","PMC9005877","","10.3389/fimmu.2022.822004"
"35218893","Tomato zonate spot virus induced hypersensitive resistance via an auxin-related pathway in pepper","Zhao L, Zhang L, Hu Z, Li B, Zheng X, Qiu R, Chen Y, Li J, Dong J, Zhang Z.","Gene. 2022 May 20;823:146320. doi: 10.1016/j.gene.2022.146320. Epub 2022 Feb 23.","Zhao L","Gene","2022","2022/02/26","","","10.1016/j.gene.2022.146320"
"36014194","A Resistance-Based Microfluidic Chip for Deterministic Single Cell Trapping Followed by Immunofluorescence Staining","Sun X, Li B, Li W, Ren X, Su N, Li R, Li J, Huang Q.","Micromachines (Basel). 2022 Aug 7;13(8):1272. doi: 10.3390/mi13081272.","Sun X","Micromachines (Basel)","2022","2022/08/26","PMC9416254","","10.3390/mi13081272"
"35859740","Optimization of Antibacterial Activity in Tibetan Swine α-Helix Peptide TP by Site-Directed Mutagenesis","Li G, Yuan X, Chen H, Li B, Shao C, Zhu Y, Lai Z, Shan A.","Front Microbiol. 2022 Jul 4;13:864374. doi: 10.3389/fmicb.2022.864374. eCollection 2022.","Li G","Front Microbiol","2022","2022/07/21","PMC9289672","","10.3389/fmicb.2022.864374"
"36590433","Fusobacterium nucleatum induces colon anastomosis leak by activating epithelial cells to express MMP9","Shi S, Liu Y, Wang Z, Jin X, Yan W, Guo X, Lin B, Wang H, Li B, Zheng J, Wei Y.","Front Microbiol. 2022 Dec 14;13:1031882. doi: 10.3389/fmicb.2022.1031882. eCollection 2022.","Shi S","Front Microbiol","2022","2023/01/02","PMC9794562","","10.3389/fmicb.2022.1031882"
"32866343","Zwitterionic Peptide Cloak Mimics Protein Surfaces for Protein Protection","Yuan Z, Li B, Niu L, Tang C, McMullen P, Jain P, He Y, Jiang S.","Angew Chem Int Ed Engl. 2020 Dec 7;59(50):22378-22381. doi: 10.1002/anie.202004995. Epub 2020 Oct 6.","Yuan Z","Angew Chem Int Ed Engl","2020","2020/09/01","","","10.1002/anie.202004995"
"35634171","A minimalist and robust chemo-photothermal nanoplatform capable of augmenting autophagy-modulated immune response against breast cancer","Ming H, Li B, Tian H, Zhou L, Jiang J, Zhang T, Qiao L, Wu P, Nice EC, Zhang W, He W, Huang C, Zhang H.","Mater Today Bio. 2022 May 13;15:100289. doi: 10.1016/j.mtbio.2022.100289. eCollection 2022 Jun.","Ming H","Mater Today Bio","2022","2022/05/31","PMC9130112","","10.1016/j.mtbio.2022.100289"
"36562996","An individual-level weighted artificial neural network method to improve the systematic bias in BrainAGE analysis","Lu C, Li B, Zhang Q, Chen X, Pang Y, Lu F, Wu Y, Li M, He B, Chen H.","Cereb Cortex. 2022 Dec 23:bhac490. doi: 10.1093/cercor/bhac490. Online ahead of print.","Lu C","Cereb Cortex","2022","2022/12/23","","","10.1093/cercor/bhac490"
"36188691","Optimal Control of False Information Clarification System under Major Emergencies Based on Differential Game Theory","Li B, Li H, Sun Q, Lv R.","Comput Intell Neurosci. 2022 Sep 23;2022:7291735. doi: 10.1155/2022/7291735. eCollection 2022.","Li B","Comput Intell Neurosci","2022","2022/10/03","PMC9525203","","10.1155/2022/7291735"
"29358396","Centipedes subdue giant prey by blocking KCNQ channels","Luo L, Li B, Wang S, Wu F, Wang X, Liang P, Ombati R, Chen J, Lu X, Cui J, Lu Q, Zhang L, Zhou M, Tian C, Yang S, Lai R.","Proc Natl Acad Sci U S A. 2018 Feb 13;115(7):1646-1651. doi: 10.1073/pnas.1714760115. Epub 2018 Jan 22.","Luo L","Proc Natl Acad Sci U S A","2018","2018/01/24","PMC5816164","","10.1073/pnas.1714760115"
"33213679","Selective Loading and Prolonged Release of 5-Fluorouracil in the Nanoconfined Interlayer Space of Montmorillonite","Tan D, Li Y, Zhang Z, Sun S, Sun H, Li B.","J Nanosci Nanotechnol. 2021 Jan 1;21(1):781-787. doi: 10.1166/jnn.2021.18730.","Tan D","J Nanosci Nanotechnol","2021","2020/11/20","","","10.1166/jnn.2021.18730"
"36323002","Tunable interstitial anionic electrons in layered MXenes","Li B, Bai H, Shen S, Ng KW, Pan H.","J Phys Condens Matter. 2022 Nov 15;51(3). doi: 10.1088/1361-648X/ac9f93.","Li B","J Phys Condens Matter","2022","2022/11/02","","","10.1088/1361-648X/ac9f93"
"33018464","A Computational Model of Mitochondria Motility in Axons","Zhu J, Lim Jethro JL, Li B, Mergenthal A, Rayes AA, Tang H, Berger TW, Bouteiller JC.","Annu Int Conf IEEE Eng Med Biol Soc. 2020 Jul;2020:2287-2290. doi: 10.1109/EMBC44109.2020.9176609.","Zhu J","Annu Int Conf IEEE Eng Med Biol Soc","2020","2020/10/06","PMC7962479","NIHMS1678971","10.1109/EMBC44109.2020.9176609"
"36325441","Aberrant activation of TGF-β1 induces high bone turnover via Rho GTPases-mediated cytoskeletal remodeling in Camurati-Engelmann disease","Chen Q, Yao Y, Chen K, Chen X, Li B, Li R, Mo L, Hu W, Zhang M, Wang Z, Wu Y, Wu Y, Liu F.","Front Endocrinol (Lausanne). 2022 Oct 17;13:913979. doi: 10.3389/fendo.2022.913979. eCollection 2022.","Chen Q","Front Endocrinol (Lausanne)","2022","2022/11/03","PMC9621586","","10.3389/fendo.2022.913979"
"30530373","Fast-Time Stability of Temporal Boolean Networks","Li B, Lu J, Zhong J, Liu Y.","IEEE Trans Neural Netw Learn Syst. 2019 Aug;30(8):2285-2294. doi: 10.1109/TNNLS.2018.2881459. Epub 2018 Dec 5.","Li B","IEEE Trans Neural Netw Learn Syst","2019","2018/12/12","","","10.1109/TNNLS.2018.2881459"
"35796919","Effect of ALA-PDT on inhibition of oral precancerous cell growth and its related mechanisms","Jin JQ, Wang Q, Zhang YX, Wang X, Lu ZY, Li BW.","Lasers Med Sci. 2022 Dec;37(9):3461-3472. doi: 10.1007/s10103-022-03607-y. Epub 2022 Jul 7.","Jin JQ","Lasers Med Sci","2022","2022/07/07","","","10.1007/s10103-022-03607-y"
"36379045","Designing Smart Microcapsules with Natural Polyelectrolytes to Improve Self-Healing Performance for Water-Based Polyurethane Coatings","Li B, Njuko D, Meng M, Tang A, Li Y.","ACS Appl Mater Interfaces. 2022 Nov 30;14(47):53370-53379. doi: 10.1021/acsami.2c18339. Epub 2022 Nov 15.","Li B","ACS Appl Mater Interfaces","2022","2022/11/15","","","10.1021/acsami.2c18339"
"36115654","The design of cell-selective tryptophan and arginine-rich antimicrobial peptides by introducing hydrophilic uncharged residues","Zhu Y, Akhtar MU, Li B, Chou S, Shao C, Li J, Shan A.","Acta Biomater. 2022 Nov;153:557-572. doi: 10.1016/j.actbio.2022.09.028. Epub 2022 Sep 14.","Zhu Y","Acta Biomater","2022","2022/09/17","","","10.1016/j.actbio.2022.09.028"
"31086183","Molecular basis for heat desensitization of TRPV1 ion channels","Luo L, Wang Y, Li B, Xu L, Kamau PM, Zheng J, Yang F, Yang S, Lai R.","Nat Commun. 2019 May 13;10(1):2134. doi: 10.1038/s41467-019-09965-6.","Luo L","Nat Commun","2019","2019/05/16","PMC6513986","","10.1038/s41467-019-09965-6"
"30119608","Zwitterionic Hydrogels Based on a Degradable Disulfide Carboxybetaine Cross-Linker","Jain P, Hung HC, Li B, Ma J, Dong D, Lin X, Sinclair A, Zhang P, O'Kelly MB, Niu L, Jiang S.","Langmuir. 2019 Feb 5;35(5):1864-1871. doi: 10.1021/acs.langmuir.8b02100. Epub 2018 Aug 30.","Jain P","Langmuir","2019","2018/08/19","PMC6520105","NIHMS1009087","10.1021/acs.langmuir.8b02100"
"33418296","PAEs and PBDEs in plastic fragments and wetland sediments in Yangtze estuary","Deng H, Li R, Yan B, Li B, Chen Q, Hu H, Xu Y, Shi H.","J Hazard Mater. 2021 May 5;409:124937. doi: 10.1016/j.jhazmat.2020.124937. Epub 2020 Dec 23.","Deng H","J Hazard Mater","2021","2021/01/08","PMC7925382","NIHMS1664003","10.1016/j.jhazmat.2020.124937"
"30349810","Circular RNA Expression in Oral Squamous Cell Carcinoma","Wang YF, Li BW, Sun S, Li X, Su W, Wang ZH, Wang F, Zhang W, Yang HY.","Front Oncol. 2018 Oct 8;8:398. doi: 10.3389/fonc.2018.00398. eCollection 2018.","Wang YF","Front Oncol","2018","2018/10/24","PMC6187971","","10.3389/fonc.2018.00398"
"35794642","Neuropathy-associated Fars2 deficiency affects neuronal development and potentiates neuronal apoptosis by impairing mitochondrial function","Chen X, Liu F, Li B, Wang Y, Yuan L, Yin A, Chen Q, Hu W, Yao Y, Zhang M, Wu Y, Chen K.","Cell Biosci. 2022 Jul 6;12(1):103. doi: 10.1186/s13578-022-00838-y.","Chen X","Cell Biosci","2022","2022/07/06","PMC9258231","","10.1186/s13578-022-00838-y"
"34468117","Photoassisted Electron-Ion Synergic Doping Induced Phase Transition of n-VO(2)/p-GaN Thin-Film Heterojunction","Li B, Li L, Ren H, Lu Y, Peng F, Chen Y, Hu C, Zhang G, Zou C.","ACS Appl Mater Interfaces. 2021 Sep 15;13(36):43562-43572. doi: 10.1021/acsami.1c10401. Epub 2021 Sep 1.","Li B","ACS Appl Mater Interfaces","2021","2021/09/01","","","10.1021/acsami.1c10401"
"34758242","Duplex Reverse Transcription Multienzyme Isothermal Rapid Amplification Assays for Detecting SARS-CoV-2","Shang M, Li J, Sun X, Su N, Li B, Jiang Y, Chong H, Lu W, Huang Q.","Clin Lab. 2021 Nov 1;67(11). doi: 10.7754/Clin.Lab.2021.210239.","Shang M","Clin Lab","2021","2021/11/10","","","10.7754/Clin.Lab.2021.210239"
"34450761","Multi-Dimensional Feature Fusion Network for No-Reference Quality Assessment of In-the-Wild Videos","Jiang J, Wang X, Li B, Tian M, Yao H.","Sensors (Basel). 2021 Aug 6;21(16):5322. doi: 10.3390/s21165322.","Jiang J","Sensors (Basel)","2021","2021/08/28","PMC8401047","","10.3390/s21165322"
"33742100","Acetylation of ELF5 suppresses breast cancer progression by promoting its degradation and targeting CCND1","Li X, Li S, Li B, Li Y, Aman S, Xia K, Yang Y, Ahmad B, Wu H.","NPJ Precis Oncol. 2021 Mar 19;5(1):20. doi: 10.1038/s41698-021-00158-3.","Li X","NPJ Precis Oncol","2021","2021/03/20","PMC7979705","","10.1038/s41698-021-00158-3"
"32509145","Asiatic Acid Protects against Doxorubicin-Induced Cardiotoxicity in Mice","Hu X, Li B, Li L, Li B, Luo J, Shen B.","Oxid Med Cell Longev. 2020 May 15;2020:5347204. doi: 10.1155/2020/5347204. eCollection 2020.","Hu X","Oxid Med Cell Longev","2020","2020/06/09","PMC7246415","","10.1155/2020/5347204"
"35967289","Membrane-camouflaged supramolecular nanoparticles for co-delivery of chemotherapeutic and molecular-targeted drugs with siRNA against patient-derived pancreatic carcinoma","Tang H, Xue Y, Li B, Xu X, Zhang F, Guo J, Li Q, Yuan T, Chen Y, Pan Y, Ping Y, Li D.","Acta Pharm Sin B. 2022 Aug;12(8):3410-3426. doi: 10.1016/j.apsb.2022.02.007. Epub 2022 Feb 14.","Tang H","Acta Pharm Sin B","2022","2022/08/15","PMC9366227","","10.1016/j.apsb.2022.02.007"
"32986288","Rare cystic lymphangioma in the chest wall of an adult patient: A case report and comprehensive review of the literature","Song S, Chang D, Li H, Li B, Xu K, Liu C, Cui Y.","Thorac Cancer. 2020 Nov;11(11):3388-3390. doi: 10.1111/1759-7714.13659. Epub 2020 Sep 28.","Song S","Thorac Cancer","2020","2020/09/28","PMC7606011","","10.1111/1759-7714.13659"
"30001322","Molecular mechanism of the tree shrew's insensitivity to spiciness","Han Y, Li B, Yin TT, Xu C, Ombati R, Luo L, Xia Y, Xu L, Zheng J, Zhang Y, Yang F, Wang GD, Yang S, Lai R.","PLoS Biol. 2018 Jul 12;16(7):e2004921. doi: 10.1371/journal.pbio.2004921. eCollection 2018 Jul.","Han Y","PLoS Biol","2018","2018/07/13","PMC6042686","","10.1371/journal.pbio.2004921"
"35472703","A novel dual-channel fluorescent probe for selectively and sensitively imaging endogenous nitric oxide in living cells and zebrafish","Wang L, Wang Z, Chen Y, Huang Z, Huang X, Xue M, Cheng H, Li B, Liu P.","Spectrochim Acta A Mol Biomol Spectrosc. 2022 Sep 5;277:121280. doi: 10.1016/j.saa.2022.121280. Epub 2022 Apr 20.","Wang L","Spectrochim Acta A Mol Biomol Spectrosc","2022","2022/04/26","","","10.1016/j.saa.2022.121280"
"23409013","Lipid anti-lipid antibody responses correlate with disease activity in systemic lupus erythematosus","Jovanović V, Abdul Aziz N, Lim YT, Ng Ai Poh A, Jin Hui Chan S, Ho Xin Pei E, Lew FC, Shui G, Jenner AM, Bowen L, McKinney EF, Lyons PA, Kemeny MD, Smith KG, Wenk MR, Macary PA.","PLoS One. 2013;8(2):e55639. doi: 10.1371/journal.pone.0055639. Epub 2013 Feb 7.","Jovanović V","PLoS One","2013","2013/02/15","PMC3567138","","10.1371/journal.pone.0055639"
"36377740","Bifidobacterium breve CCFM1078 Alleviates Collagen-Induced Arthritis in Rats via Modulating the Gut Microbiota and Repairing the Intestinal Barrier Damage","Li B, Ding M, Liu X, Zhao J, Ross RP, Stanton C, Yang B, Chen W.","J Agric Food Chem. 2022 Nov 23;70(46):14665-14678. doi: 10.1021/acs.jafc.2c04602. Epub 2022 Nov 15.","Li B","J Agric Food Chem","2022","2022/11/15","","","10.1021/acs.jafc.2c04602"
"31809151","Self-Learning Perfect Optical Chirality via a Deep Neural Network","Li Y, Xu Y, Jiang M, Li B, Han T, Chi C, Lin F, Shen B, Zhu X, Lai L, Fang Z.","Phys Rev Lett. 2019 Nov 22;123(21):213902. doi: 10.1103/PhysRevLett.123.213902.","Li Y","Phys Rev Lett","2019","2019/12/07","","","10.1103/PhysRevLett.123.213902"
"33813165","Adapted Hedley fractionation for the analysis of inorganic phosphate in biogas digestate","Dinkler K, Li B, Guo J, Hülsemann B, Becker GC, Müller J, Oechsner H.","Bioresour Technol. 2021 Jul;331:125038. doi: 10.1016/j.biortech.2021.125038. Epub 2021 Mar 23.","Dinkler K","Bioresour Technol","2021","2021/04/04","","","10.1016/j.biortech.2021.125038"
"33288697","Why wild giant pandas frequently roll in horse manure","Zhou W, Yang S, Li B, Nie Y, Luo A, Huang G, Liu X, Lai R, Wei F.","Proc Natl Acad Sci U S A. 2020 Dec 22;117(51):32493-32498. doi: 10.1073/pnas.2004640117. Epub 2020 Dec 7.","Zhou W","Proc Natl Acad Sci U S A","2020","2020/12/08","PMC7768701","","10.1073/pnas.2004640117"
"32379455","Zwitterionic Nanoconjugate Enables Safe and Efficient Lymphatic Drug Delivery","Li B, Yuan Z, He Y, Hung HC, Jiang S.","Nano Lett. 2020 Jun 10;20(6):4693-4699. doi: 10.1021/acs.nanolett.0c01713. Epub 2020 May 11.","Li B","Nano Lett","2020","2020/05/08","","","10.1021/acs.nanolett.0c01713"
"36444912","Dietary methionine restriction improves gut microbiota composition and prevents cognitive impairment in D-galactose-induced aging mice","Xu Y, Yang Y, Li B, Xie Y, Shi Y, Le G.","Food Funct. 2022 Dec 13;13(24):12896-12914. doi: 10.1039/d2fo03366f.","Xu Y","Food Funct","2022","2022/11/29","","","10.1039/d2fo03366f"
"35144132","Independent effects of structural optimization and resveratrol functionalization on extracellular matrix scaffolds for bone regeneration","Li B, Wang M, Liu Y, Zhou Y, Tang L, You P, Deng Y.","Colloids Surf B Biointerfaces. 2022 Apr;212:112370. doi: 10.1016/j.colsurfb.2022.112370. Epub 2022 Jan 26.","Li B","Colloids Surf B Biointerfaces","2022","2022/02/10","","","10.1016/j.colsurfb.2022.112370"
"34457050","miR-425 regulates lipophagy via SIRT1 to promote sorafenib resistance in liver cancer","Sun G, Yang L, Wei S, Jin H, Li B, Li H.","Oncol Lett. 2021 Oct;22(4):695. doi: 10.3892/ol.2021.12956. Epub 2021 Aug 2.","Sun G","Oncol Lett","2021","2021/08/30","PMC8358621","","10.3892/ol.2021.12956"
"36382862","Dityrosine in food: A review of its occurrence, health effects, detection methods, and mitigation strategies","Li B, Yang Y, Ding Y, Ge Y, Xu Y, Xie Y, Shi Y, Le G.","Compr Rev Food Sci Food Saf. 2023 Jan;22(1):355-379. doi: 10.1111/1541-4337.13071. Epub 2022 Nov 16.","Li B","Compr Rev Food Sci Food Saf","2023","2022/11/16","","","10.1111/1541-4337.13071"
"36553827","Changes of Physicochemical Characteristics and Flavor during Suanyu Fermentation with Lactiplantibacillus plantarum and Saccharomyces cerevisiae","Zhang Q, Xiao N, Xu H, Tian Z, Li B, Qiu W, Shi W.","Foods. 2022 Dec 17;11(24):4085. doi: 10.3390/foods11244085.","Zhang Q","Foods","2022","2022/12/23","PMC9778392","","10.3390/foods11244085"
"29436098","Mitigation of Inflammatory Immune Responses with Hydrophilic Nanoparticles","Li B, Xie J, Yuan Z, Jain P, Lin X, Wu K, Jiang S.","Angew Chem Int Ed Engl. 2018 Apr 16;57(17):4527-4531. doi: 10.1002/anie.201710068. Epub 2018 Mar 14.","Li B","Angew Chem Int Ed Engl","2018","2018/02/14","","","10.1002/anie.201710068"
"35979264","Accurate and generalizable quantitative scoring of liver steatosis from ultrasound images via scalable deep learning","Li B, Tai DI, Yan K, Chen YC, Chen CJ, Huang SF, Hsu TH, Yu WT, Xiao J, Le L, Harrison AP.","World J Gastroenterol. 2022 Jun 14;28(22):2494-2508. doi: 10.3748/wjg.v28.i22.2494.","Li B","World J Gastroenterol","2022","2022/08/18","PMC9258285","","10.3748/wjg.v28.i22.2494"
"32610916","General Synthesis of Chiral α,α-Diaryl Carboxamides by Enantioselective Palladium-Catalyzed Cross-Coupling","Li B, Aliyu MA, Gao Z, Li T, Dong W, Li J, Shi E, Tang W.","Org Lett. 2020 Jul 2;22(13):4974-4978. doi: 10.1021/acs.orglett.0c01489. Epub 2020 Jun 17.","Li B","Org Lett","2020","2020/07/03","","","10.1021/acs.orglett.0c01489"
"32523997","De novo design of functional zwitterionic biomimetic material for immunomodulation","Li B, Yuan Z, Jain P, Hung HC, He Y, Lin X, McMullen P, Jiang S.","Sci Adv. 2020 May 29;6(22):eaba0754. doi: 10.1126/sciadv.aba0754. eCollection 2020 May.","Li B","Sci Adv","2020","2020/06/12","PMC7259941","","10.1126/sciadv.aba0754"
"32441432","Acellular pericardium: A naturally hierarchical, osteoconductive, and osteoinductive biomaterial for guided bone regeneration","You P, Liu Y, Wang X, Li B, Wu W, Tang L.","J Biomed Mater Res A. 2021 Feb;109(2):132-145. doi: 10.1002/jbm.a.37011. Epub 2020 Jun 16.","You P","J Biomed Mater Res A","2021","2020/05/23","","","10.1002/jbm.a.37011"
"35774594","Quantification of Tumor Abnormal Proteins in the Diagnosis and Postoperative Prognostic Evaluation of Gastric Cancer","Gu C, Xie L, Li B, Zhang L, Li F, Wang W, Su J, Xu Z.","Clin Med Insights Oncol. 2022 Jun 24;16:11795549221104440. doi: 10.1177/11795549221104440. eCollection 2022.","Gu C","Clin Med Insights Oncol","2022","2022/07/01","PMC9237931","","10.1177/11795549221104440"
"30931391","Gate-controlled VO(2) phase transition for high-performance smart windows","Chen S, Wang Z, Ren H, Chen Y, Yan W, Wang C, Li B, Jiang J, Zou C.","Sci Adv. 2019 Mar 15;5(3):eaav6815. doi: 10.1126/sciadv.aav6815. eCollection 2019 Mar.","Chen S","Sci Adv","2019","2019/04/02","PMC6435443","","10.1126/sciadv.aav6815"
"35016307","RGD Modified Protein-Polymer Conjugates for pH-Triggered Targeted Thrombolysis","Li B, Chen R, Zhang Y, Zhao L, Liang H, Yan Y, Tan H, Nan D, Jin H, Huang Y.","ACS Appl Bio Mater. 2019 Jan 22;2(1):437-446. doi: 10.1021/acsabm.8b00644. Epub 2018 Dec 14.","Li B","ACS Appl Bio Mater","2019","2022/01/12","","","10.1021/acsabm.8b00644"
"35439052","Self-adaptive integration of photothermal and radiative cooling for continuous energy harvesting from the sun and outer space","Ao X, Li B, Zhao B, Hu M, Ren H, Yang H, Liu J, Cao J, Feng J, Yang Y, Qi Z, Li L, Zou C, Pei G.","Proc Natl Acad Sci U S A. 2022 Apr 26;119(17):e2120557119. doi: 10.1073/pnas.2120557119. Epub 2022 Apr 19.","Ao X","Proc Natl Acad Sci U S A","2022","2022/04/19","PMC9169919","","10.1073/pnas.2120557119"
"29338252","Orychophragines A-C, Three Biologically Active Alkaloids from Orychophragmus violaceus","Zhang GJ, Li B, Cui HM, Chen L, Tian Y, Liu SJ, Li BW, Li M, Xia ZM, Chen XX, Hou Y, Dong JX.","Org Lett. 2018 Feb 2;20(3):656-659. doi: 10.1021/acs.orglett.7b03801. Epub 2018 Jan 17.","Zhang GJ","Org Lett","2018","2018/01/18","","","10.1021/acs.orglett.7b03801"
"34984303","A Novel Bionic Extracellular Matrix Polymer Scaffold Enhanced by Calcium Silicate for Bone Tissue Engineering","Wang M, Li B, Liu Y, Tang L, Zhang Y, Xie Q.","ACS Omega. 2021 Dec 17;6(51):35727-35737. doi: 10.1021/acsomega.1c05623. eCollection 2021 Dec 28.","Wang M","ACS Omega","2021","2022/01/05","PMC8717537","","10.1021/acsomega.1c05623"
"33903895","[Research progress of the role of IGF-1 in metabolic diseases and the effect of exercise intervention]","Li BW, Feng LL, Tian ZJ.","Sheng Li Xue Bao. 2021 Apr 25;73(2):342-352.","Li BW","Sheng Li Xue Bao","2021","2021/04/27","","",""
"35074365","Human activities affect the multidecadal microplastic deposition records in a subtropical urban lake, China","Li B, Wan H, Cai Y, Peng J, Li B, Jia Q, Yuan X, Wang Y, Zhang P, Hong B, Yang Z.","Sci Total Environ. 2022 May 10;820:153187. doi: 10.1016/j.scitotenv.2022.153187. Epub 2022 Jan 21.","Li B","Sci Total Environ","2022","2022/01/25","","","10.1016/j.scitotenv.2022.153187"
"33314338","Sigma metrics application for validated and non-validated detecting systems performance assessment","Xia Y, Li M, Li B, Xue H, Lin Y, Li J, Ji L.","J Clin Lab Anal. 2021 Mar;35(3):e23676. doi: 10.1002/jcla.23676. Epub 2020 Dec 13.","Xia Y","J Clin Lab Anal","2021","2020/12/14","PMC7957966","","10.1002/jcla.23676"
"31140685","Enantioselective Palladium-Catalyzed Cross-Coupling of α-Bromo Carboxamides and Aryl Boronic Acids","Li B, Li T, Aliyu MA, Li ZH, Tang W.","Angew Chem Int Ed Engl. 2019 Aug 12;58(33):11355-11359. doi: 10.1002/anie.201905174. Epub 2019 Jul 3.","Li B","Angew Chem Int Ed Engl","2019","2019/05/30","","","10.1002/anie.201905174"
"32970502","Immunological pathways of macrophage response to Brucella ovis infection","Zhou Z, Gu G, Luo Y, Li W, Li B, Zhao Y, Liu J, Shuai X, Wu L, Chen J, Fan C, Huang Q, Han B, Wen J, Jiao H.","Innate Immun. 2020 Oct;26(7):635-648. doi: 10.1177/1753425920958179. Epub 2020 Sep 24.","Zhou Z","Innate Immun","2020","2020/09/24","PMC7556187","","10.1177/1753425920958179"
"33430865","TIMELESS inhibits breast cancer cell invasion and metastasis by down-regulating the expression of MMP9","Li B, Mu L, Li Y, Xia K, Yang Y, Aman S, Ahmad B, Li S, Wu H.","Cancer Cell Int. 2021 Jan 11;21(1):38. doi: 10.1186/s12935-021-01752-y.","Li B","Cancer Cell Int","2021","2021/01/12","PMC7798230","","10.1186/s12935-021-01752-y"
"30223370","The emergence of clarifying the role of gut microbes in arrhythmia","Hu Z, Zhang M, Li B, Hong J, Wang Z.","Int J Cardiol. 2018 Nov 15;271:348. doi: 10.1016/j.ijcard.2018.05.023.","Hu Z","Int J Cardiol","2018","2018/09/19","","","10.1016/j.ijcard.2018.05.023"
"32251778","Zwitterionic carboxybetaine polymers extend the shelf-life of human platelets","Lin X, Boit MO, Wu K, Jain P, Liu EJ, Hsieh YF, Zhou Q, Li B, Hung HC, Jiang S.","Acta Biomater. 2020 Jun;109:51-60. doi: 10.1016/j.actbio.2020.03.032. Epub 2020 Apr 4.","Lin X","Acta Biomater","2020","2020/04/07","","","10.1016/j.actbio.2020.03.032"
"32284854","Real-time transition dynamics and stability of chip-scale dispersion-managed frequency microcombs","Li Y, Huang SW, Li B, Liu H, Yang J, Vinod AK, Wang K, Yu M, Kwong DL, Wang HT, Wong KK, Wong CW.","Light Sci Appl. 2020 Apr 3;9:52. doi: 10.1038/s41377-020-0290-3. eCollection 2020.","Li Y","Light Sci Appl","2020","2020/04/15","PMC7118405","","10.1038/s41377-020-0290-3"
"35154871","Deep-3D microscope: 3D volumetric microscopy of thick scattering samples using a wide-field microscope and machine learning","Li B, Tan S, Dong J, Lian X, Zhang Y, Ji X, Veeraraghavan A.","Biomed Opt Express. 2021 Dec 10;13(1):284-299. doi: 10.1364/BOE.444488. eCollection 2022 Jan 1.","Li B","Biomed Opt Express","2021","2022/02/14","PMC8803017","","10.1364/BOE.444488"
"35610631","Coupled CFD-DEM modeling to predict how EPS affects bacterial biofilm deformation, recovery and detachment under flow conditions","Xia Y, Jayathilake PG, Li B, Zuliani P, Deehan D, Longyear J, Stoodley P, Chen J.","Biotechnol Bioeng. 2022 Sep;119(9):2551-2563. doi: 10.1002/bit.28146. Epub 2022 Jun 2.","Xia Y","Biotechnol Bioeng","2022","2022/05/24","PMC9544383","","10.1002/bit.28146"
"35411229","The E3 ubiquitin ligase RBCK1 promotes the invasion and metastasis of hepatocellular carcinoma by destroying the PPARγ/PGC1α complex","Xu Z, Shao J, Zheng C, Cai J, Li B, Peng X, Chen L, Liu T.","Am J Cancer Res. 2022 Mar 15;12(3):1372-1392. eCollection 2022.","Xu Z","Am J Cancer Res","2022","2022/04/12","PMC8984891","",""
"34369535","Delivery of a system x(c)(-) inhibitor by a redox-responsive levodopa prodrug nanoassembly for combination ferrotherapy","Xin H, Huang Y, Tang H, Chen Y, Xia H, Zhang F, Li B, Ping Y.","J Mater Chem B. 2021 Sep 15;9(35):7172-7181. doi: 10.1039/d1tb00742d.","Xin H","J Mater Chem B","2021","2021/08/09","","","10.1039/d1tb00742d"
