PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30299502","OpenProt: a more comprehensive guide to explore eukaryotic coding potential and proteomes","Brunet MA, Brunelle M, Lucier JF, Delcourt V, Levesque M, Grenier F, Samandi S, Leblanc S, Aguilar JD, Dufour P, Jacques JF, Fournier I, Ouangraoua A, Scott MS, Boisvert FM, Roucou X.","Nucleic Acids Res. 2019 Jan 8;47(D1):D403-D410. doi: 10.1093/nar/gky936.","Brunet MA","Nucleic Acids Res","2019","2018/10/10","PMC6323990","","10.1093/nar/gky936"
"30832682","The Epstein-Barr virus EBNA1 protein modulates the alternative splicing of cellular genes","Boudreault S, Armero VES, Scott MS, Perreault JP, Bisaillon M.","Virol J. 2019 Mar 4;16(1):29. doi: 10.1186/s12985-019-1137-5.","Boudreault S","Virol J","2019","2019/03/06","PMC6399920","","10.1186/s12985-019-1137-5"
"33575596","Factorial study of the RNA-seq computational workflow identifies biases as technical gene signatures","Simoneau J, Gosselin R, Scott MS.","NAR Genom Bioinform. 2020 Jun 29;2(2):lqaa043. doi: 10.1093/nargab/lqaa043. eCollection 2020 Jun.","Simoneau J","NAR Genom Bioinform","2020","2021/02/12","PMC7671328","","10.1093/nargab/lqaa043"
"32618203","Sociodemographic Factors That Influence the Choice to Pursue Nasoalveolar Molding: One Pediatric Hospital's Experience","Kimia R, Butler PD, Guajardo I, Magee L, Lowe K, Scott M, Wes A, Jackson OA.","Cleft Palate Craniofac J. 2020 Sep;57(9):1069-1077. doi: 10.1177/1055665620936056. Epub 2020 Jul 3.","Kimia R","Cleft Palate Craniofac J","2020","2020/07/04","","","10.1177/1055665620936056"
"30698747","ARGLU1 is a transcriptional coactivator and splicing regulator important for stress hormone signaling and development","Magomedova L, Tiefenbach J, Zilberman E, Le Billan F, Voisin V, Saikali M, Boivin V, Robitaille M, Gueroussov S, Irimia M, Ray D, Patel R, Xu C, Jeyasuria P, Bader GD, Hughes TR, Morris QD, Scott MS, Krause H, Angers S, Blencowe BJ, Cummins CL.","Nucleic Acids Res. 2019 Apr 8;47(6):2856-2870. doi: 10.1093/nar/gkz010.","Magomedova L","Nucleic Acids Res","2019","2019/01/31","PMC6451108","","10.1093/nar/gkz010"
"33235043","Influence of Monobloc/Le Fort III Surgery on the Developing Posterior Maxillary Dentition and Its Resultant Effect on Orthognathic Surgery","Yang R, Shakoori P, Lanni MA, Nah HD, Scott M, Swanson JW, Bartlett SP, Taylor JA.","Plast Reconstr Surg. 2021 Feb 1;147(2):253e-259e. doi: 10.1097/PRS.0000000000007539.","Yang R","Plast Reconstr Surg","2021","2020/11/25","","","10.1097/PRS.0000000000007539"
"28493890","Transcriptome-wide analysis of alternative RNA splicing events in Epstein-Barr virus-associated gastric carcinomas","Armero VES, Tremblay MP, Allaire A, Boudreault S, Martenon-Brodeur C, Duval C, Durand M, Lapointe E, Thibault P, Tremblay-Létourneau M, Perreault JP, Scott MS, Bisaillon M.","PLoS One. 2017 May 11;12(5):e0176880. doi: 10.1371/journal.pone.0176880. eCollection 2017.","Armero VES","PLoS One","2017","2017/05/12","PMC5426614","","10.1371/journal.pone.0176880"
"30602292","Cleft and Craniofacial Team Orthodontic Care in the United States: A Survey of the ACPA","Khavanin N, Jenny H, Jodeh DS, Scott MA, Rottgers SA, Steinberg JP.","Cleft Palate Craniofac J. 2019 Aug;56(7):860-866. doi: 10.1177/1055665618822235. Epub 2019 Jan 2.","Khavanin N","Cleft Palate Craniofac J","2019","2019/01/04","","","10.1177/1055665618822235"
"27128805","Enhanced snoMEN Vectors Facilitate Establishment of GFP-HIF-1α Protein Replacement Human Cell Lines","Ono M, Yamada K, Bensaddek D, Afzal V, Biddlestone J, Ortmann B, Mudie S, Boivin V, Scott MS, Rocha S, Lamond AI.","PLoS One. 2016 Apr 29;11(4):e0154759. doi: 10.1371/journal.pone.0154759. eCollection 2016.","Ono M","PLoS One","2016","2016/04/30","PMC4851398","","10.1371/journal.pone.0154759"
"20663773","Characterization and prediction of protein nucleolar localization sequences","Scott MS, Boisvert FM, McDowall MD, Lamond AI, Barton GJ.","Nucleic Acids Res. 2010 Nov;38(21):7388-99. doi: 10.1093/nar/gkq653. Epub 2010 Jul 26.","Scott MS","Nucleic Acids Res","2010","2010/07/29","PMC2995072","","10.1093/nar/gkq653"
"27598998","Global Profiling of the Cellular Alternative RNA Splicing Landscape during Virus-Host Interactions","Boudreault S, Martenon-Brodeur C, Caron M, Garant JM, Tremblay MP, Armero VE, Durand M, Lapointe E, Thibault P, Tremblay-Létourneau M, Perreault JP, Scott MS, Lemay G, Bisaillon M.","PLoS One. 2016 Sep 6;11(9):e0161914. doi: 10.1371/journal.pone.0161914. eCollection 2016.","Boudreault S","PLoS One","2016","2016/09/07","PMC5012649","","10.1371/journal.pone.0161914"
"27342569","Extent of pre-translational regulation for the control of nucleocytoplasmic protein localization","Luce MJ, Akpawu AA, Tucunduva DC, Mason S, Scott MS.","BMC Genomics. 2016 Jun 24;17:472. doi: 10.1186/s12864-016-2854-4.","Luce MJ","BMC Genomics","2016","2016/06/26","PMC4919871","","10.1186/s12864-016-2854-4"
"12015309","Human ING1 proteins differentially regulate histone acetylation","Vieyra D, Loewith R, Scott M, Bonnefin P, Boisvert FM, Cheema P, Pastyryeva S, Meijer M, Johnston RN, Bazett-Jones DP, McMahon S, Cole MD, Young D, Riabowol K.","J Biol Chem. 2002 Aug 16;277(33):29832-9. doi: 10.1074/jbc.M200197200. Epub 2002 May 15.","Vieyra D","J Biol Chem","2002","2002/05/17","","","10.1074/jbc.M200197200"
"14662333","The fps/fes proto-oncogene regulates hematopoietic lineage output","Sangrar W, Gao Y, Zirngibl RA, Scott ML, Greer PA.","Exp Hematol. 2003 Dec;31(12):1259-67. doi: 10.1016/j.exphem.2003.09.013.","Sangrar W","Exp Hematol","2003","2003/12/10","","","10.1016/j.exphem.2003.09.013"
"20634467","School-based screening for suicide risk: balancing costs and benefits","Scott M, Wilcox H, Huo Y, Turner JB, Fisher P, Shaffer D.","Am J Public Health. 2010 Sep;100(9):1648-52. doi: 10.2105/AJPH.2009.175224. Epub 2010 Jul 15.","Scott M","Am J Public Health","2010","2010/07/17","PMC2920950","","10.2105/AJPH.2009.175224"
"21247878","Identification of human miRNA precursors that resemble box C/D snoRNAs","Ono M, Scott MS, Yamada K, Avolio F, Barton GJ, Lamond AI.","Nucleic Acids Res. 2011 May;39(9):3879-91. doi: 10.1093/nar/gkq1355. Epub 2011 Jan 18.","Ono M","Nucleic Acids Res","2011","2011/01/21","PMC3089480","","10.1093/nar/gkq1355"
"19763159","Human miRNA precursors with box H/ACA snoRNA features","Scott MS, Avolio F, Ono M, Lamond AI, Barton GJ.","PLoS Comput Biol. 2009 Sep;5(9):e1000507. doi: 10.1371/journal.pcbi.1000507. Epub 2009 Sep 18.","Scott MS","PLoS Comput Biol","2009","2009/09/19","PMC2730528","","10.1371/journal.pcbi.1000507"
"26628368","A Polyadenylation-Dependent 3' End Maturation Pathway Is Required for the Synthesis of the Human Telomerase RNA","Nguyen D, Grenier St-Sauveur V, Bergeron D, Dupuis-Sandoval F, Scott MS, Bachand F.","Cell Rep. 2015 Dec 15;13(10):2244-57. doi: 10.1016/j.celrep.2015.11.003. Epub 2015 Nov 25.","Nguyen D","Cell Rep","2015","2015/12/03","","","10.1016/j.celrep.2015.11.003"
"22199253","Human box C/D snoRNA processing conservation across multiple cell types","Scott MS, Ono M, Yamada K, Endo A, Barton GJ, Lamond AI.","Nucleic Acids Res. 2012 Apr;40(8):3676-88. doi: 10.1093/nar/gkr1233. Epub 2011 Dec 22.","Scott MS","Nucleic Acids Res","2012","2011/12/27","PMC3333852","","10.1093/nar/gkr1233"
"21937730","A quantitative spatial proteomics analysis of proteome turnover in human cells","Boisvert FM, Ahmad Y, Gierliński M, Charrière F, Lamont D, Scott M, Barton G, Lamond AI.","Mol Cell Proteomics. 2012 Mar;11(3):M111.011429. doi: 10.1074/mcp.M111.011429. Epub 2011 Sep 21.","Boisvert FM","Mol Cell Proteomics","2012","2011/09/23","PMC3316722","","10.1074/mcp.M111.011429"
"17615067","Probabilistic prediction and ranking of human protein-protein interactions","Scott MS, Barton GJ.","BMC Bioinformatics. 2007 Jul 5;8:239. doi: 10.1186/1471-2105-8-239.","Scott MS","BMC Bioinformatics","2007","2007/07/07","PMC1939716","","10.1186/1471-2105-8-239"
"18836436","Tethering by lamin A stabilizes and targets the ING1 tumour suppressor","Han X, Feng X, Rattner JB, Smith H, Bose P, Suzuki K, Soliman MA, Scott MS, Burke BE, Riabowol K.","Nat Cell Biol. 2008 Nov;10(11):1333-40. doi: 10.1038/ncb1792. Epub 2008 Oct 5.","Han X","Nat Cell Biol","2008","2008/10/07","","","10.1038/ncb1792"
"21812952","NoD: a Nucleolar localization sequence detector for eukaryotic and viral proteins","Scott MS, Troshin PV, Barton GJ.","BMC Bioinformatics. 2011 Aug 3;12:317. doi: 10.1186/1471-2105-12-317.","Scott MS","BMC Bioinformatics","2011","2011/08/05","PMC3166288","","10.1186/1471-2105-12-317"
"25331223","Case report: false negative serum cryptococcal latex agglutination test in a patient with disseminated cryptococcal disease","Navabi N, Montebatsi M, Scott M, Gluckman SJ, Reid MJ.","J Int Assoc Provid AIDS Care. 2015 Mar-Apr;14(2):123-6. doi: 10.1177/2325957414555233. Epub 2014 Oct 20.","Navabi N","J Int Assoc Provid AIDS Care","2015","2014/10/22","","","10.1177/2325957414555233"
"24827817","Characteristics of suicidal ideation that predict the transition to future suicide attempts in adolescents","Miranda R, Ortin A, Scott M, Shaffer D.","J Child Psychol Psychiatry. 2014 Nov;55(11):1288-96. doi: 10.1111/jcpp.12245. Epub 2014 May 15.","Miranda R","J Child Psychol Psychiatry","2014","2014/05/16","PMC4821401","NIHMS583037","10.1111/jcpp.12245"
"21253585","Culture conversion among HIV co-infected multidrug-resistant tuberculosis patients in Tugela Ferry, South Africa","Brust JC, Lygizos M, Chaiyachati K, Scott M, van der Merwe TL, Moll AP, Li X, Loveday M, Bamber SA, Lalloo UG, Friedland GH, Shah NS, Gandhi NR.","PLoS One. 2011 Jan 6;6(1):e15841. doi: 10.1371/journal.pone.0015841.","Brust JC","PLoS One","2011","2011/01/22","PMC3017058","","10.1371/journal.pone.0015841"
"16615898","Global survey of organ and organelle protein expression in mouse: combined proteomic and transcriptomic profiling","Kislinger T, Cox B, Kannan A, Chung C, Hu P, Ignatchenko A, Scott MS, Gramolini AO, Morris Q, Hallett MT, Rossant J, Hughes TR, Frey B, Emili A.","Cell. 2006 Apr 7;125(1):173-86. doi: 10.1016/j.cell.2006.01.044.","Kislinger T","Cell","2006","2006/04/18","","","10.1016/j.cell.2006.01.044"
"20219969","Analysis of human small nucleolar RNAs (snoRNA) and the development of snoRNA modulator of gene expression vectors","Ono M, Yamada K, Avolio F, Scott MS, van Koningsbruggen S, Barton GJ, Lamond AI.","Mol Biol Cell. 2010 May 1;21(9):1569-84. doi: 10.1091/mbc.e10-01-0078. Epub 2010 Mar 10.","Ono M","Mol Biol Cell","2010","2010/03/12","PMC2861615","","10.1091/mbc.e10-01-0078"
"25750846","Current Status of Surgical Planning for Orthognathic Surgery: Traditional Methods versus 3D Surgical Planning","Hammoudeh JA, Howell LK, Boutros S, Scott MA, Urata MM.","Plast Reconstr Surg Glob Open. 2015 Mar 6;3(2):e307. doi: 10.1097/GOX.0000000000000184. eCollection 2015 Feb.","Hammoudeh JA","Plast Reconstr Surg Glob Open","2015","2015/03/10","PMC4350313","","10.1097/GOX.0000000000000184"
"19833824","HIV coinfection in multidrug- and extensively drug-resistant tuberculosis results in high early mortality","Gandhi NR, Shah NS, Andrews JR, Vella V, Moll AP, Scott M, Weissman D, Marra C, Lalloo UG, Friedland GH; Tugela Ferry Care and Research (TF CARES) Collaboration.","Am J Respir Crit Care Med. 2010 Jan 1;181(1):80-6. doi: 10.1164/rccm.200907-0989OC. Epub 2009 Oct 15.","Gandhi NR","Am J Respir Crit Care Med","2010","2009/10/17","","","10.1164/rccm.200907-0989OC"
"16087184","Resource defense and juvenile hormone: the ""challenge hypothesis"" extended to insects","Scott MP.","Horm Behav. 2006 Mar;49(3):276-81. doi: 10.1016/j.yhbeh.2005.07.003. Epub 2005 Aug 8.","Scott MP","Horm Behav","2006","2005/08/10","","","10.1016/j.yhbeh.2005.07.003"
"31985649","The Reducing Opioid Use in Children with Clefts Protocol: A Multidisciplinary Quality Improvement Effort to Reduce Perioperative Opioid Use in Patients Undergoing Cleft Surgery","Lee A, Chang BL, Yan C, Fox JP, Magee L, Scott M, Maguire MA, Ross K, Rakow C, Drake F, McGinnis A, Watson A, Burlingame C, Kraemer FW, Muhly WT, Ruby J, Jackson OA.","Plast Reconstr Surg. 2020 Feb;145(2):507-516. doi: 10.1097/PRS.0000000000006471.","Lee A","Plast Reconstr Surg","2020","2020/01/28","","","10.1097/PRS.0000000000006471"
"15568022","Protection of p27(Kip1) mRNA by quaking RNA binding proteins promotes oligodendrocyte differentiation","Larocque D, Galarneau A, Liu HN, Scott M, Almazan G, Richard S.","Nat Neurosci. 2005 Jan;8(1):27-33. doi: 10.1038/nn1359. Epub 2004 Nov 28.","Larocque D","Nat Neurosci","2005","2004/11/30","","","10.1038/nn1359"
"19059865","School-based screening to identify at-risk students not already known to school professionals: the Columbia suicide screen","Scott MA, Wilcox HC, Schonfeld IS, Davies M, Hicks RC, Turner JB, Shaffer D.","Am J Public Health. 2009 Feb;99(2):334-9. doi: 10.2105/AJPH.2007.127928. Epub 2008 Dec 4.","Scott MA","Am J Public Health","2009","2008/12/09","PMC2622792","","10.2105/AJPH.2007.127928"
"25074380","Identification of discrete classes of small nucleolar RNA featuring different ends and RNA binding protein dependency","Deschamps-Francoeur G, Garneau D, Dupuis-Sandoval F, Roy A, Frappier M, Catala M, Couture S, Barbe-Marcoux M, Abou-Elela S, Scott MS.","Nucleic Acids Res. 2014 Sep;42(15):10073-85. doi: 10.1093/nar/gku664. Epub 2014 Jul 29.","Deschamps-Francoeur G","Nucleic Acids Res","2014","2014/07/31","PMC4150776","","10.1093/nar/gku664"
"29703781","Simultaneous sequencing of coding and noncoding RNA reveals a human transcriptome dominated by a small number of highly expressed noncoding genes","Boivin V, Deschamps-Francoeur G, Couture S, Nottingham RM, Bouchard-Bourelle P, Lambowitz AM, Scott MS, Abou-Elela S.","RNA. 2018 Jul;24(7):950-965. doi: 10.1261/rna.064493.117. Epub 2018 Apr 27.","Boivin V","RNA","2018","2018/04/29","PMC6004057","","10.1261/rna.064493.117"
"21571081","The phylogeny of monkey beetles based on mitochondrial and ribosomal RNA genes (Coleoptera: Scarabaeidae: Hopliini)","Ahrens D, Scott M, Vogler AP.","Mol Phylogenet Evol. 2011 Sep;60(3):408-15. doi: 10.1016/j.ympev.2011.04.011. Epub 2011 May 6.","Ahrens D","Mol Phylogenet Evol","2011","2011/05/17","","","10.1016/j.ympev.2011.04.011"
"24258488","Sporotrichoid eruption in a patient after lung transplantation. Scedosporium apiospermum fungal thrombophlebitis and sporotrichoid nodules","Scott M, Wanat K, Pappas-Taffer L.","JAMA Dermatol. 2014 Jan;150(1):83-4. doi: 10.1001/jamadermatol.2013.5382.","Scott M","JAMA Dermatol","2014","2013/11/22","","","10.1001/jamadermatol.2013.5382"
"12477900","Tissue-specific expression of inducible and constitutive Hsp70 isoforms in the western painted turtle","Scott MA, Locke M, Buck LT.","J Exp Biol. 2003 Jan;206(Pt 2):303-11. doi: 10.1242/jeb.00107.","Scott MA","J Exp Biol","2003","2002/12/13","","","10.1242/jeb.00107"
"12645517","Acute phase mediators modulate thrombin-activable fibrinolysis inhibitor (TAFI) gene expression in HepG2 cells","Boffa MB, Hamill JD, Maret D, Brown D, Scott ML, Nesheim ME, Koschinsky ML.","J Biol Chem. 2003 Mar 14;278(11):9250-7. doi: 10.1074/jbc.m209588200.","Boffa MB","J Biol Chem","2003","2003/03/21","","","10.1074/jbc.m209588200"
"14691362","The Columbia Suicide Screen: validity and reliability of a screen for youth suicide and depression","Shaffer D, Scott M, Wilcox H, Maslow C, Hicks R, Lucas CP, Garfinkel R, Greenwald S.","J Am Acad Child Adolesc Psychiatry. 2004 Jan;43(1):71-9. doi: 10.1097/00004583-200401000-00016.","Shaffer D","J Am Acad Child Adolesc Psychiatry","2004","2003/12/24","","","10.1097/00004583-200401000-00016"
"18174823","Suicide attempt characteristics, diagnoses, and future attempts: comparing multiple attempters to single attempters and ideators","Miranda R, Scott M, Hicks R, Wilcox HC, Harris Munfakh JL, Shaffer D.","J Am Acad Child Adolesc Psychiatry. 2008 Jan;47(1):32-40. doi: 10.1097/chi.0b013e31815a56cb.","Miranda R","J Am Acad Child Adolesc Psychiatry","2008","2008/01/05","","","10.1097/chi.0b013e31815a56cb"
"17660394","Calcitonin gene-related peptide-evoked sustained tachycardia in calcitonin receptor-like receptor transgenic mice is mediated by sympathetic activity","Kunz TH, Scott M, Ittner LM, Fischer JA, Born W, Vogel J.","Am J Physiol Heart Circ Physiol. 2007 Oct;293(4):H2155-60. doi: 10.1152/ajpheart.00629.2007. Epub 2007 Jul 27.","Kunz TH","Am J Physiol Heart Circ Physiol","2007","2007/07/31","","","10.1152/ajpheart.00629.2007"
"27565572","Global profiling of alternative RNA splicing events provides insights into molecular differences between various types of hepatocellular carcinoma","Tremblay MP, Armero VE, Allaire A, Boudreault S, Martenon-Brodeur C, Durand M, Lapointe E, Thibault P, Tremblay-Létourneau M, Perreault JP, Scott MS, Bisaillon M.","BMC Genomics. 2016 Aug 26;17(1):683. doi: 10.1186/s12864-016-3029-z.","Tremblay MP","BMC Genomics","2016","2016/08/28","PMC5002109","","10.1186/s12864-016-3029-z"
"30236235","Cancelled operations: a 7-day cohort study of planned adult inpatient surgery in 245 UK National Health Service hospitals","Wong DJN, Harris SK, Moonesinghe SR; SNAP-2: EPICCS collaborators; Health Services Research Centre, National Institute of Academic Anaesthesia; Study Steering Group; Net Solving Limited; Trainee Research Networks; Abertawe Bro Morgannwg University Health Board; Aintree University Hospitals NHS Foundation Trust; Airedale NHS Foundation Trust; Aneurin Bevan Health Board; Ashford & St Peters NHS Foundation Trust; Barking, Havering and Redbridge University Hospitals NHS Trust; Barnsley Hospital NHS Foundation Trust; Barts Health NHS Trust; Basildon and Thurrock University Hospitals NHS Foundation Trust; Bedford Hospital NHS Trust; Belfast Health and Social Care Trust; Betsi Cadwaladr University Health Board; Birmingham Women's NHS Foundation Trust; Blackpool Teaching Hospitals NHS Foundation Trust; Bolton Hospital NHS Foundation Trust; Bradford Teaching Hospitals NHS Foundation Trust; Brighton and Sussex University Hospitals NHS Trust; Buckinghamshire Healthcare NHS Trust; Burton Hospitals NHS Foundation Trust; Calderdale and Huddersfield NHS Foundation Trust; Cambridge University Hospitals NHS Foundation Trust; Cardiff and Vale University Health Board; Central Manchester University Hospitals NHS Foundation Trust; Chelsea and Westminster Hospital NHS Foundation Trust; Chesterfield Royal Hospital NHS Foundation Trust; Christie Hospital NHS Foundation Trust; City Hospitals Sunderland NHS Foundation Trust; Colchester Hospital University NHS Foundation Trust; Countess of Chester NHS Foundation Trust; County Durham and Darlington NHS Foundation Trust; Croydon Health Services NHS Trust; Cwm Taf University Health Board; Dartford and Gravesham NHS Trust; Derby Hospitals NHS Foundation Trust; Doncaster and Bassetlaw Hospitals NHS Foundation Trust; Dorset County Hospital NHS Foundation Trust; Dudley Group NHS Foundation Trust; East and North Hertfordshire NHS Trust; East Kent Hospitals University NHS Foundation Trust; East Lancashire Hospitals NHS Trust; East Sussex Healthcare NHS Trust; Epsom and St Helier University Hospitals NHS Trust; Frimley Health NHS Foundation Trust; Gateshead Health NHS Foundation Trust; Gloucestershire Hospitals NHS Foundation Trust; Great Western Hospitals NHS Foundation Trust; Guy's and St Thomas' NHS Foundation Trust; Hampshire Hospitals NHS Foundation Trust; Harrogate and District NHS Foundation Trust; Heart Of England NHS Foundation Trust; Hillingdon Hospitals NHS Foundation Trust; Homerton University Hospital NHS Foundation Trust; Hull and East Yorkshire Hospitals NHS Trust; Hywel Dda Health Board; Imperial College Healthcare NHS Trust; Ipswich Hospital NHS Trust; Isle of Wight NHS Trust; James Paget University Hospitals NHS Foundation Trust; Kettering General Hospital NHS Foundation Trust; King's College Hospital NHS Foundation Trust; Kingston Hospital NHS Foundation Trust; Lancashire Teaching Hospitals NHS Foundation Trust; Leeds Teaching Hospitals NHS Trust; Lewisham and Greenwich NHS Trust; Liverpool Women's NHS Foundation Trust; Luton and Dunstable University Hospital NHS Foundation Trust; Medway NHS Foundation Trust; Mid Cheshire Hospitals NHS Foundation Trust; Mid Essex Hospital Services NHS Trust; Mid Yorkshire Hospitals NHS Trust; Milton Keynes University Hospital NHS Foundation Trust; Newcastle upon Tyne Hospitals NHS Foundation Trust; NHS Ayrshire & Arran; NHS Dumfries & Galloway; NHS Fife; NHS Greater Glasgow & Clyde; NHS Highland; NHS Lanarkshire; NHS Lothian; NHS Scotland Special Board; NHS Shetland; NHS Tayside; Norfolk and Norwich University Hospitals NHS Foundation Trust; Northampton General Hospital NHS Trust; North Bristol NHS Trust; North Cumbria University Hospitals NHS Trust; Northern Devon Healthcare NHS Trust; Northern Health and Social Care Trust; Northern Lincolnshire and Goole Hospitals NHS Foundation Trust; North Middlesex University Hospital NHS Trust; North Tees and Hartlepool NHS Trust; Northumbria Healthcare NHS Foundation Trust, et al.","Br J Anaesth. 2018 Oct;121(4):730-738. doi: 10.1016/j.bja.2018.07.002. Epub 2018 Sep 7.","Wong DJN","Br J Anaesth","2018","2018/09/22","","","10.1016/j.bja.2018.07.002"
"31389897","Patient-related Factors and Perioperative Outcomes Are Associated with Self-Reported Hospital Rating after Spine Surgery","Mets EJ, Mercier MR, Hilibrand AS, Scott MC, Varthi AG, Grauer JN.","Clin Orthop Relat Res. 2020 Mar;478(3):643-652. doi: 10.1097/CORR.0000000000000892.","Mets EJ","Clin Orthop Relat Res","2020","2019/08/08","PMC7145058","","10.1097/CORR.0000000000000892"
"15466294","Predicting subcellular localization via protein motif co-occurrence","Scott MS, Thomas DY, Hallett MT.","Genome Res. 2004 Oct;14(10A):1957-66. doi: 10.1101/gr.2650004.","Scott MS","Genome Res","2004","2004/10/07","PMC524420","","10.1101/gr.2650004"
"17606629","Fer-mediated cortactin phosphorylation is associated with efficient fibroblast migration and is dependent on reactive oxygen species generation during integrin-mediated cell adhesion","Sangrar W, Gao Y, Scott M, Truesdell P, Greer PA.","Mol Cell Biol. 2007 Sep;27(17):6140-52. doi: 10.1128/MCB.01744-06. Epub 2007 Jul 2.","Sangrar W","Mol Cell Biol","2007","2007/07/04","PMC1952165","","10.1128/MCB.01744-06"
"26822165","An exploratory study into the effects of a 20 minute crushed ice application on knee joint position sense during a small knee bend","Alexander J, Selfe J, Oliver B, Mee D, Carter A, Scott M, Richards J, May K.","Phys Ther Sport. 2016 Mar;18:21-26. doi: 10.1016/j.ptsp.2015.06.004. Epub 2015 Jun 25.","Alexander J","Phys Ther Sport","2016","2016/01/30","","","10.1016/j.ptsp.2015.06.004"
"27329127","Redundant contribution of a Transient Receptor Potential cation channel Member 1 exon 11 single nucleotide polymorphism to equine congenital stationary night blindness","Scott ML, John EE, Bellone RR, Ching JC, Loewen ME, Sandmeyer LS, Grahn BH, Forsyth GW.","BMC Vet Res. 2016 Jun 21;12(1):121. doi: 10.1186/s12917-016-0745-1.","Scott ML","BMC Vet Res","2016","2016/06/23","PMC4915136","","10.1186/s12917-016-0745-1"
"15288205","Plasticity in juvenile hormone in male burying beetles during breeding: physiological consequences of the loss of a mate","Panaitof SC, Scott MP, Borst DW.","J Insect Physiol. 2004 Aug;50(8):715-24. doi: 10.1016/j.jinsphys.2004.05.008.","Panaitof SC","J Insect Physiol","2004","2004/08/04","","","10.1016/j.jinsphys.2004.05.008"
"15722371","Identifying regulatory subnetworks for a set of genes","Scott MS, Perkins T, Bunnell S, Pepin F, Thomas DY, Hallett M.","Mol Cell Proteomics. 2005 May;4(5):683-92. doi: 10.1074/mcp.M400110-MCP200. Epub 2005 Feb 18.","Scott MS","Mol Cell Proteomics","2005","2005/02/22","","","10.1074/mcp.M400110-MCP200"
"15749115","Quantification of vitellogenin-mRNA during maturation and breeding of a burying beetle","Scott MP, Panaitof SC, Carleton KL.","J Insect Physiol. 2005 Mar;51(3):323-31. doi: 10.1016/j.jinsphys.2004.12.014.","Scott MP","J Insect Physiol","2005","2005/03/08","","","10.1016/j.jinsphys.2004.12.014"
"16987524","The role of juvenile hormone in competition and cooperation by burying beetles","Scott MP.","J Insect Physiol. 2006 Oct;52(10):1005-11. doi: 10.1016/j.jinsphys.2006.04.006. Epub 2006 May 3.","Scott MP","J Insect Physiol","2006","2006/09/22","","","10.1016/j.jinsphys.2006.04.006"
"11925057","Alcohol and juvenile justice contacts: a comparison of fee-for-service and capitated medicaid mental health services","Scott MA, Snowden LR, Libby AM.","J Stud Alcohol. 2002 Jan;63(1):44-8.","Scott MA","J Stud Alcohol","2002","2002/04/02","","",""
"15047010","Social stimuli affect juvenile hormone during breeding in biparental burying beetles (Silphidae: Nicrophorus)","Scott MP, Panaitof SC.","Horm Behav. 2004 Mar;45(3):159-67. doi: 10.1016/j.yhbeh.2003.09.012.","Scott MP","Horm Behav","2004","2004/03/30","","","10.1016/j.yhbeh.2003.09.012"
"16983666","Effect of juvenile hormone on vitellogenin gene expression in the fat body of burying beetles, Nicrophorus orbicollis","Panaitof SC, Scott MP.","Arch Insect Biochem Physiol. 2006 Oct;63(2):82-91. doi: 10.1002/arch.20144.","Panaitof SC","Arch Insect Biochem Physiol","2006","2006/09/20","","","10.1002/arch.20144"
"15002680","Adolescents with substance diagnoses in an HMO: factors associated with medical provider referrals to substance abuse and mental health treatment","Scott M, Parthasarathy S, Kohn C, Hinman A, Sterling S, Weisner C.","Ment Health Serv Res. 2004 Mar;6(1):47-60. doi: 10.1023/b:mhsr.0000011256.70502.ed.","Scott M","Ment Health Serv Res","2004","2004/03/09","","","10.1023/b:mhsr.0000011256.70502.ed"
"12447033","Effects of capitated mental health services on youth contact with the juvenile justice system","Scott MA, Snowden L, Libby AM.","J Am Acad Child Adolesc Psychiatry. 2002 Dec;41(12):1462-9. doi: 10.1097/00004583-200212000-00018.","Scott MA","J Am Acad Child Adolesc Psychiatry","2002","2002/11/26","","","10.1097/00004583-200212000-00018"
"28310874","Sex ratio and intrasexual kin competition in mammals","Cockburn A, Scott MP, Dickman CR.","Oecologia. 1985 Jun;66(3):427-429. doi: 10.1007/BF00378310.","Cockburn A","Oecologia","1985","2017/03/18","","","10.1007/BF00378310"
