PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"28817429","The Rising Challenge of Training Physician-Scientists: Recommendations From a Canadian National Consensus Conference","Strong MJ, Busing N, Goosney DL, Harris KA, Horsley T, Kuzyk A, Lingard L, Norman WV, Rosenblum ND, Saryeddine T, Wang X.","Acad Med. 2018 Feb;93(2):172-178. doi: 10.1097/ACM.0000000000001857.","Strong MJ","Acad Med","2018","2017/08/18","","","10.1097/ACM.0000000000001857"
"36227209","Commentary: Novel Transdural Epiarachnoid Approach for Large Central Disk Herniation in Upper Lumbar Spine","Kiesling HR, Strong MJ, Saadeh YS, Park P.","Oper Neurosurg (Hagerstown). 2022 Dec 1;23(6):e399-e400. doi: 10.1227/ons.0000000000000435. Epub 2022 Sep 29.","Kiesling HR","Oper Neurosurg (Hagerstown)","2022","2022/10/13","","","10.1227/ons.0000000000000435"
"18752088","The syndromes of frontotemporal dysfunction in amyotrophic lateral sclerosis","Strong MJ.","Amyotroph Lateral Scler. 2008 Dec;9(6):323-38. doi: 10.1080/17482960802372371.","Strong MJ","Amyotroph Lateral Scler","2008","2008/08/30","","","10.1080/17482960802372371"
"34545208","Dissemination of Mycobacterium abscessus via global transmission networks","Ruis C, Bryant JM, Bell SC, Thomson R, Davidson RM, Hasan NA, van Ingen J, Strong M, Floto RA, Parkhill J.","Nat Microbiol. 2021 Oct;6(10):1279-1288. doi: 10.1038/s41564-021-00963-3. Epub 2021 Sep 20.","Ruis C","Nat Microbiol","2021","2021/09/21","PMC8478660","","10.1038/s41564-021-00963-3"
"27665294","Disinfection of human musculoskeletal allografts in tissue banking: a systematic review","Mohr J, Germain M, Winters M, Fraser S, Duong A, Garibaldi A, Simunovic N, Alsop D, Dao D, Bessemer R, Ayeni OR; Bioburden Steering Committee and Musculoskeletal Tissue Working group.","Cell Tissue Bank. 2016 Dec;17(4):573-584. doi: 10.1007/s10561-016-9584-3. Epub 2016 Sep 24.","Mohr J","Cell Tissue Bank","2016","2016/09/26","PMC5116033","","10.1007/s10561-016-9584-3"
"35007219","Commentary: Case Report of Angular Post-Tuberculotic Kyphosis Corrected Through Pedicle Subtraction Osteotomy Above C7","Muhlestein WE, Koduri S, Saadeh YS, Strong MJ, Yee TJ, Park P.","Oper Neurosurg (Hagerstown). 2022 Feb 1;22(2):e113-e114. doi: 10.1227/ONS.0000000000000069.","Muhlestein WE","Oper Neurosurg (Hagerstown)","2022","2022/01/10","","","10.1227/ONS.0000000000000069"
"19840884","The evidence for altered RNA metabolism in amyotrophic lateral sclerosis (ALS)","Strong MJ.","J Neurol Sci. 2010 Jan 15;288(1-2):1-12. doi: 10.1016/j.jns.2009.09.029. Epub 2009 Oct 18.","Strong MJ","J Neurol Sci","2010","2009/10/21","","","10.1016/j.jns.2009.09.029"
"28795977","Strategies for Supporting Physician-Scientists in Faculty Roles: A Narrative Review With Key Informant Consultations","Lingard L, Zhang P, Strong M, Steele M, Yoo J, Lewis J.","Acad Med. 2017 Oct;92(10):1421-1428. doi: 10.1097/ACM.0000000000001868.","Lingard L","Acad Med","2017","2017/08/11","","","10.1097/ACM.0000000000001868"
"35867101","Commentary: Robotic Nerve Sheath Tumor Resection With Intraoperative Neuromonitoring: Case Series and Systematic Review","Koduri S, Strong MJ, Saadeh YS, Muhlestein WE, Park P.","Oper Neurosurg (Hagerstown). 2022 Jun 1;22(6):e291-e292. doi: 10.1227/ons.0000000000000206. Epub 2022 Apr 14.","Koduri S","Oper Neurosurg (Hagerstown)","2022","2022/07/22","","","10.1227/ons.0000000000000206"
"22023191","ALSUntangled 13: Bee venom","ALSUntangled Group.","Amyotroph Lateral Scler. 2011 Nov;12(6):471-2. doi: 10.3109/17482968.2011.625168.","ALSUntangled Group","Amyotroph Lateral Scler","2011","2011/10/26","","","10.3109/17482968.2011.625168"
"13129799","Amyotrophic lateral sclerosis: a review of current concepts","Strong M, Rosenfeld J.","Amyotroph Lateral Scler Other Motor Neuron Disord. 2003 Sep;4(3):136-43. doi: 10.1080/14660820310011250.","Strong M","Amyotroph Lateral Scler Other Motor Neuron Disord","2003","2003/09/18","","","10.1080/14660820310011250"
"25309324","The emerging role of guanine nucleotide exchange factors in ALS and other neurodegenerative diseases","Droppelmann CA, Campos-Melo D, Volkening K, Strong MJ.","Front Cell Neurosci. 2014 Sep 10;8:282. doi: 10.3389/fncel.2014.00282. eCollection 2014.","Droppelmann CA","Front Cell Neurosci","2014","2014/10/14","PMC4159981","","10.3389/fncel.2014.00282"
"35085056","Investigating Nontuberculous Mycobacteria Transmission at the Colorado Adult Cystic Fibrosis Program","Gross JE, Caceres S, Poch K, Hasan NA, Jia F, Epperson LE, Lipner E, Vang C, Honda JR, Strand M, Calado Nogueira de Moura V, Daley CL, Strong M, Davidson RM, Nick JA.","Am J Respir Crit Care Med. 2022 May 1;205(9):1064-1074. doi: 10.1164/rccm.202108-1911OC.","Gross JE","Am J Respir Crit Care Med","2022","2022/01/27","PMC9851486","","10.1164/rccm.202108-1911OC"
"28914734","Revisiting the concept of amyotrophic lateral sclerosis as a multisystems disorder of limited phenotypic expression","Strong MJ.","Curr Opin Neurol. 2017 Dec;30(6):599-607. doi: 10.1097/WCO.0000000000000488.","Strong MJ","Curr Opin Neurol","2017","2017/09/16","","","10.1097/WCO.0000000000000488"
"35007269","Commentary: Anterior Transcorporeal Approach for Cervical Metastatic Melanoma Resection Guided by O-Arm-Navigated Intraoperative Computed Tomography","Strong MJ, Koduri S, Muhlestein WE, Saadeh YS, Park P.","Oper Neurosurg (Hagerstown). 2022 Feb 1;22(2):e106-e107. doi: 10.1227/ONS.0000000000000064.","Strong MJ","Oper Neurosurg (Hagerstown)","2022","2022/01/10","","","10.1227/ONS.0000000000000064"
"35020793","Benchmarking the empirical accuracy of short-read sequencing across the M. tuberculosis genome","Marin M, Vargas R, Harris M, Jeffrey B, Epperson LE, Durbin D, Strong M, Salfinger M, Iqbal Z, Akhundova I, Vashakidze S, Crudu V, Rosenthal A, Farhat MR.","Bioinformatics. 2022 Mar 28;38(7):1781-1787. doi: 10.1093/bioinformatics/btac023.","Marin M","Bioinformatics","2022","2022/01/12","PMC8963317","","10.1093/bioinformatics/btac023"
"33522489","In-host population dynamics of Mycobacterium tuberculosis complex during active disease","Vargas R, Freschi L, Marin M, Epperson LE, Smith M, Oussenko I, Durbin D, Strong M, Salfinger M, Farhat MR.","Elife. 2021 Feb 1;10:e61805. doi: 10.7554/eLife.61805.","Vargas R","Elife","2021","2021/02/01","PMC7884073","","10.7554/eLife.61805"
"12782245","The basic aspects of therapeutics in amyotrophic lateral sclerosis","Strong MJ.","Pharmacol Ther. 2003 Jun;98(3):379-414. doi: 10.1016/s0163-7258(03)00040-8.","Strong MJ","Pharmacol Ther","2003","2003/06/05","","","10.1016/s0163-7258(03)00040-8"
"32445564","Lumbar Lateral Recess Decompression: 2-Dimensional Operative Video","Khalsa SSS, Saadeh YS, Yee TJ, Strong MJ, Smith BW, Oppenlander ME.","Oper Neurosurg (Hagerstown). 2020 Sep 15;19(4):E394. doi: 10.1093/ons/opaa134.","Khalsa SSS","Oper Neurosurg (Hagerstown)","2020","2020/05/24","","","10.1093/ons/opaa134"
"34705540","Genomic Analysis of a Hospital-Associated Outbreak of Mycobacterium abscessus: Implications on Transmission","Davidson RM, Nick SE, Kammlade SM, Vasireddy S, Weakly N, Hasan NA, Epperson LE, Strong M, Nick JA, Brown-Elliott BA, Stout JE, Lewis SS, Wallace RJ Jr, Baker AW.","J Clin Microbiol. 2022 Jan 19;60(1):e0154721. doi: 10.1128/JCM.01547-21. Epub 2021 Oct 27.","Davidson RM","J Clin Microbiol","2022","2021/10/27","PMC8769749","","10.1128/JCM.01547-21"
"15566317","Amyotrophic lateral sclerosis: contemporary concepts in etiopathogenesis and pharmacotherapy","Strong MJ.","Expert Opin Investig Drugs. 2004 Dec;13(12):1593-614. doi: 10.1517/13543784.13.12.1593.","Strong MJ","Expert Opin Investig Drugs","2004","2004/11/30","","","10.1517/13543784.13.12.1593"
"33554251","Commentary: Single-Position Surgery: Prone Lateral Lumbar Interbody Fusion: 2-Dimensional Operative Video","Yee TJ, Strong MJ, North RY, Oppenlander ME.","Oper Neurosurg (Hagerstown). 2021 Apr 15;20(5):E370-E372. doi: 10.1093/ons/opab026.","Yee TJ","Oper Neurosurg (Hagerstown)","2021","2021/02/08","","","10.1093/ons/opab026"
"28774973","Complete Genome Sequence of Mycobacteriumchimaera Strain CDC2015-22-71","Hasan NA, Lawsin A, Perry KA, Alyanak E, Toney NC, Malecha A, Rowe LA, Batra D, Moulton-Meissner H, Miller JR, Strong M, Laufer Halpin A.","Genome Announc. 2017 Aug 3;5(31):e00693-17. doi: 10.1128/genomeA.00693-17.","Hasan NA","Genome Announc","2017","2017/08/05","PMC5543635","","10.1128/genomeA.00693-17"
"36261296","Finding Common Ground on the Site of Onset of Amyotrophic Lateral Sclerosis","Strong MJ, Swash M.","Neurology. 2022 Oct 19;99(23):1042-8. doi: 10.1212/WNL.0000000000201387. Online ahead of print.","Strong MJ","Neurology","2022","2022/10/19","PMC9754652","","10.1212/WNL.0000000000201387"
"33870146","NASA GeneLab RNA-seq consensus pipeline: standardized processing of short-read RNA-seq data","Overbey EG, Saravia-Butler AM, Zhang Z, Rathi KS, Fogle H, da Silveira WA, Barker RJ, Bass JJ, Beheshti A, Berrios DC, Blaber EA, Cekanaviciute E, Costa HA, Davin LB, Fisch KM, Gebre SG, Geniza M, Gilbert R, Gilroy S, Hardiman G, Herranz R, Kidane YH, Kruse CPS, Lee MD, Liefeld T, Lewis NG, McDonald JT, Meller R, Mishra T, Perera IY, Ray S, Reinsch SS, Rosenthal SB, Strong M, Szewczyk NJ, Tahimic CGT, Taylor DM, Vandenbrink JP, Villacampa A, Weging S, Wolverton C, Wyatt SE, Zea L, Costes SV, Galazka JM.","iScience. 2021 Mar 26;24(4):102361. doi: 10.1016/j.isci.2021.102361. eCollection 2021 Apr 23.","Overbey EG","iScience","2021","2021/04/19","PMC8044432","","10.1016/j.isci.2021.102361"
"26719559","Correction for Strong et al., Epstein-Barr Virus and Human Herpesvirus 6 Detection in a Non-Hodgkin's Diffuse Large B-Cell Lymphoma Cohort by Using RNA Sequencing","Strong MJ, O'Grady T, Lin Z, Xu G, Baddoo M, Parsons C, Zhang K, Taylor CM, Flemington EK.","J Virol. 2015 Dec 30;90(2):1152. doi: 10.1128/JVI.02772-15. Print 2016 Jan 15.","Strong MJ","J Virol","2015","2016/01/01","PMC4702704","","10.1128/JVI.02772-15"
"16036421","Primary lateral sclerosis, hereditary spastic paraplegia and amyotrophic lateral sclerosis: discrete entities or spectrum?","Strong MJ, Gordon PH.","Amyotroph Lateral Scler Other Motor Neuron Disord. 2005 Mar;6(1):8-16. doi: 10.1080/14660820410021267.","Strong MJ","Amyotroph Lateral Scler Other Motor Neuron Disord","2005","2005/07/23","","","10.1080/14660820410021267"
"34798613","Pre- and intraoperative thoracic spine localization techniques: a systematic review","Strong MJ, Santarosa J, Sullivan TP, Kazemi N, Joseph JR, Kashlan ON, Oppenlander ME, Szerlip NJ, Park P, Elswick CM.","J Neurosurg Spine. 2021 Nov 19:1-8. doi: 10.3171/2021.8.SPINE21480. Online ahead of print.","Strong MJ","J Neurosurg Spine","2021","2021/11/19","","","10.3171/2021.8.SPINE21480"
"33448285","Commentary: Single- Versus Dual-Attending-Surgeon Approach for Spine Deformity: A Systematic Review and Meta-Analysis","Strong MJ, Yee TJ, North RY, Oppenlander ME.","Oper Neurosurg (Hagerstown). 2021 Mar 15;20(4):E330-E331. doi: 10.1093/ons/opaa466.","Strong MJ","Oper Neurosurg (Hagerstown)","2021","2021/01/15","","","10.1093/ons/opaa466"
"25807846","ALSUntangled No. 27: Precision Stem Cell","ALSUntangled Group.","Amyotroph Lateral Scler Frontotemporal Degener. 2015 Jun;16(3-4):282-5. doi: 10.3109/21678421.2015.1024571. Epub 2015 Mar 26.","ALSUntangled Group","Amyotroph Lateral Scler Frontotemporal Degener","2015","2015/03/27","","","10.3109/21678421.2015.1024571"
"35867100","Commentary: Robotic Sacroiliac Fixation Technique for Triangular Titanium Implant in Adult Degenerative Scoliosis Surgery: 2-Dimensional Operative Video","Youssef I, Saadeh YS, Strong MJ, Park P.","Oper Neurosurg (Hagerstown). 2022 Jun 1;22(6):e289-e290. doi: 10.1227/ons.0000000000000205. Epub 2022 Apr 25.","Youssef I","Oper Neurosurg (Hagerstown)","2022","2022/07/22","","","10.1227/ons.0000000000000205"
"33035706","Inaugural nontuberculous mycobacterial lung disease education and research conference, Honolulu, Hawai'i, February 1-2, 2020","Honda JR, Chan YL, Tong EI, Kawatachi M, Virdi R, Norton GJ, Dawrs SN, Hasan NA, Epperson LE, Crooks JT, Chan ED, Strong M.","Microbes Infect. 2021 Jan-Feb;23(1):104763. doi: 10.1016/j.micinf.2020.09.009. Epub 2020 Oct 6.","Honda JR","Microbes Infect","2021","2020/10/09","PMC7536519","","10.1016/j.micinf.2020.09.009"
"36465660","Circadian acclimatization of performance, sleep, and 6-sulfatoxymelatonin using multiple phase shifting stimuli","Youngstedt SD, Elliott J, Patel S, Zi-Ching Mak N, Raiewski E, Malek E, Strong M, Mun CJ, Peters T, Madlol R, Tasevska N, Rasoul M, Nguyen C, Vargas Negrete KM, Adaralegbe AO, Sudalaimuthu S, Granholm D, Finch A, Eksambe A, Malready A, Parthasarathy S.","Front Endocrinol (Lausanne). 2022 Nov 16;13:964681. doi: 10.3389/fendo.2022.964681. eCollection 2022.","Youngstedt SD","Front Endocrinol (Lausanne)","2022","2022/12/05","PMC9710383","","10.3389/fendo.2022.964681"
"36278002","Retinal nerve fiber layer in frontotemporal lobar degeneration and amyotrophic lateral sclerosis","Wong BM, Hudson C, Snook E, Tayyari F, Jung H, Binns MA, Samet S, Cheng RW, Balian C, Mandelcorn ED, Margolin E, Finger E, Black SE, Tang-Wai DF, Zinman L, Tan B, Lou W, Masellis M, Abrahao A, Frank A, Beaton D, Sunderland KM, Arnott SR; ONDRI Investigators; Tartaglia MC, Hatch WV.","Front Neurosci. 2022 Oct 6;16:964715. doi: 10.3389/fnins.2022.964715. eCollection 2022.","Wong BM","Front Neurosci","2022","2022/10/24","PMC9583385","","10.3389/fnins.2022.964715"
"33294934","Commentary: Decompression of a Dorsal Arachnoid Web of the Spine: 2-Dimensional Operative Video","Strong MJ, North RY, Yee TJ, Oppenlander ME.","Oper Neurosurg (Hagerstown). 2021 Jan 13;20(2):E144-E145. doi: 10.1093/ons/opaa359.","Strong MJ","Oper Neurosurg (Hagerstown)","2021","2020/12/09","","","10.1093/ons/opaa359"
"35435715","Soil Properties and Moisture Synergistically Influence Nontuberculous Mycobacterial Prevalence in Natural Environments of Hawai'i","Parsons AW, Dawrs SN, Nelson ST, Norton GJ, Virdi R, Hasan NA, Epperson LE, Holst B, Chan ED, Leos-Barajas V, Reich BJ, Crooks JL, Strong M, Pacifici K, Honda JR.","Appl Environ Microbiol. 2022 May 10;88(9):e0001822. doi: 10.1128/aem.00018-22. Epub 2022 Apr 18.","Parsons AW","Appl Environ Microbiol","2022","2022/04/18","PMC9088257","","10.1128/aem.00018-22"
"28003035","The Ontario Neurodegenerative Disease Research Initiative (ONDRI)","Farhan SM, Bartha R, Black SE, Corbett D, Finger E, Freedman M, Greenberg B, Grimes DA, Hegele RA, Hudson C, Kleinstiver PW, Lang AE, Masellis M, McIlroy WE, McLaughlin PM, Montero-Odasso M, Munoz DG, Munoz DP, Strother S, Swartz RH, Symons S, Tartaglia MC, Zinman L; ONDRI Investigators; Strong MJ.","Can J Neurol Sci. 2017 Mar;44(2):196-202. doi: 10.1017/cjn.2016.415. Epub 2016 Dec 22.","Farhan SM","Can J Neurol Sci","2017","2016/12/23","","","10.1017/cjn.2016.415"
"32485845","Nontuberculous Mycobacterial Disease and Molybdenum in Colorado Watersheds","Lipner EM, French J, Bern CR, Walton-Day K, Knox D, Strong M, Prevots DR, Crooks JL.","Int J Environ Res Public Health. 2020 May 29;17(11):3854. doi: 10.3390/ijerph17113854.","Lipner EM","Int J Environ Res Public Health","2020","2020/06/04","PMC7312647","","10.3390/ijerph17113854"
"22471904","ALSUntangled 15: coconut Oil","ALSUntangled Group.","Amyotroph Lateral Scler. 2012 May;13(3):328-30. doi: 10.3109/17482968.2012.671629. Epub 2012 Apr 3.","ALSUntangled Group","Amyotroph Lateral Scler","2012","2012/04/05","","","10.3109/17482968.2012.671629"
"19209951","Tuberculosis drug resistance mutation database","Sandgren A, Strong M, Muthukrishnan P, Weiner BK, Church GM, Murray MB.","PLoS Med. 2009 Feb 10;6(2):e2. doi: 10.1371/journal.pmed.1000002.","Sandgren A","PLoS Med","2009","2009/02/13","PMC2637921","","10.1371/journal.pmed.1000002"
"35007239","Commentary: Posterior Nerve-Sparing Corpectomy With Ventral Cage Reconstruction for a Lumbar Burst Fracture: A Video Illustration: 2-Dimensional Operative Video","Saadeh YS, Strong MJ, Muhlestein WE, Koduri S, Park P.","Oper Neurosurg (Hagerstown). 2022 Feb 1;22(2):e102-e103. doi: 10.1227/ONS.0000000000000061.","Saadeh YS","Oper Neurosurg (Hagerstown)","2022","2022/01/10","","","10.1227/ONS.0000000000000061"
"34867254","Magnetic Resonance Imaging Sequence Identification Using a Metadata Learning Approach","Liang S, Beaton D, Arnott SR, Gee T, Zamyadi M, Bartha R, Symons S, MacQueen GM, Hassel S, Lerch JP, Anagnostou E, Lam RW, Frey BN, Milev R, Müller DJ, Kennedy SH, Scott CJM; ONDRI Investigators; Strother SC.","Front Neuroinform. 2021 Nov 17;15:622951. doi: 10.3389/fninf.2021.622951. eCollection 2021.","Liang S","Front Neuroinform","2021","2021/12/06","PMC8635782","","10.3389/fninf.2021.622951"
"20972708","Coding and traceability for products of human origin","Strong DM, von Versen R.","Cell Tissue Bank. 2010 Nov;11(4):325-7. doi: 10.1007/s10561-010-9223-3.","Strong DM","Cell Tissue Bank","2010","2010/10/26","","","10.1007/s10561-010-9223-3"
"21545238","ALSUntangled No. 10: Luteolin and Lutimax","ALSUntangled Group.","Amyotroph Lateral Scler. 2011 May;12(3):235-7. doi: 10.3109/17482968.2011.578872.","ALSUntangled Group","Amyotroph Lateral Scler","2011","2011/05/07","","","10.3109/17482968.2011.578872"
"34293205","Emotional intelligence training as a protective factor for mental health during the COVID-19 pandemic","Persich MR, Smith R, Cloonan SA, Woods-Lubbert R, Strong M, Killgore WDS.","Depress Anxiety. 2021 Oct;38(10):1018-1025. doi: 10.1002/da.23202. Epub 2021 Jul 22.","Persich MR","Depress Anxiety","2021","2021/07/22","PMC8427055","","10.1002/da.23202"
"34218259","Nontuberculous mycobacterial infection and environmental molybdenum in persons with cystic fibrosis: a case-control study in Colorado","Lipner EM, Crooks JL, French J, Strong M, Nick JA, Prevots DR.","J Expo Sci Environ Epidemiol. 2022 Mar;32(2):289-294. doi: 10.1038/s41370-021-00360-2. Epub 2021 Jul 3.","Lipner EM","J Expo Sci Environ Epidemiol","2022","2021/07/04","PMC8920885","","10.1038/s41370-021-00360-2"
"33825885","Resection of a Lumbar Intradural Extramedullary Schwannoma: 2-Dimensional Operative Video","Strong MJ, Yee TJ, Khalsa SSS, Saadeh YS, Muhlestein WE, North RY, Szerlip NJ.","Oper Neurosurg (Hagerstown). 2021 Jun 15;21(1):E38. doi: 10.1093/ons/opab097.","Strong MJ","Oper Neurosurg (Hagerstown)","2021","2021/04/07","","","10.1093/ons/opab097"
"33856965","Population Genomics of Mycobacterium abscessus from U.S. Cystic Fibrosis Care Centers","Davidson RM, Hasan NA, Epperson LE, Benoit JB, Kammlade SM, Levin AR, Calado de Moura V, Hunkins J, Weakly N, Beagle S, Sagel SD, Martiniano SL, Salfinger M, Daley CL, Nick JA, Strong M.","Ann Am Thorac Soc. 2021 Dec;18(12):1960-1969. doi: 10.1513/AnnalsATS.202009-1214OC.","Davidson RM","Ann Am Thorac Soc","2021","2021/04/15","PMC8641822","","10.1513/AnnalsATS.202009-1214OC"
"34465527","Learning from incidents in medically assisted reproduction: the Notify Library as a learning tool","Alteri A, Petrisli E, Nolan P, Pisaturo V, Fehily D, Navarro A, Strong DM, Cardillo M, Costa M.","Reprod Biomed Online. 2021 Oct;43(4):581-585. doi: 10.1016/j.rbmo.2021.07.015. Epub 2021 Jul 28.","Alteri A","Reprod Biomed Online","2021","2021/09/01","","","10.1016/j.rbmo.2021.07.015"
"30789131","Genomic Analysis of Cardiac Surgery-Associated Mycobacterium chimaera Infections, United States","Hasan NA, Epperson LE, Lawsin A, Rodger RR, Perkins KM, Halpin AL, Perry KA, Moulton-Meissner H, Diekema DJ, Crist MB, Perz JF, Salfinger M, Daley CL, Strong M.","Emerg Infect Dis. 2019 Mar;25(3):559-563. doi: 10.3201/eid2503.181282.","Hasan NA","Emerg Infect Dis","2019","2019/02/22","PMC6390774","","10.3201/eid2503.181282"
"33835371","Dura promotes metastatic potential in prostate cancer through the CXCR2 pathway","Strong MJ, Rocco S, Taichman R, Clines GA, Szerlip NJ.","J Neurooncol. 2021 May;153(1):33-42. doi: 10.1007/s11060-021-03752-4. Epub 2021 Apr 9.","Strong MJ","J Neurooncol","2021","2021/04/09","","","10.1007/s11060-021-03752-4"
"33513569","Survival, fusion, and hardware failure after surgery for spinal metastatic disease","Yee TJ, Saadeh YS, Strong MJ, Ward AL, Elswick CM, Srinivasan S, Park P, Oppenlander ME, Spratt DE, Jackson WC, Szerlip NJ.","J Neurosurg Spine. 2021 Jan 29;34(4):665-672. doi: 10.3171/2020.8.SPINE201166.","Yee TJ","J Neurosurg Spine","2021","2021/01/29","","","10.3171/2020.8.SPINE201166"
"34670648","Population Genomics and Inference of Mycobacterium avium Complex Clusters in Cystic Fibrosis Care Centers, United States","Hasan NA, Davidson RM, Epperson LE, Kammlade SM, Beagle S, Levin AR, de Moura VC, Hunkins JJ, Weakly N, Sagel SD, Martiniano SL, Salfinger M, Daley CL, Nick JA, Strong M.","Emerg Infect Dis. 2021 Nov;27(11):2836-2846. doi: 10.3201/eid2711.210124.","Hasan NA","Emerg Infect Dis","2021","2021/10/21","PMC8544995","","10.3201/eid2711.210124"
"29731706","Phosphorylation of Threonine 175 Tau in the Induction of Tau Pathology in Amyotrophic Lateral Sclerosis-Frontotemporal Spectrum Disorder (ALS-FTSD). A Review","Moszczynski AJ, Hintermayer MA, Strong MJ.","Front Neurosci. 2018 Apr 20;12:259. doi: 10.3389/fnins.2018.00259. eCollection 2018.","Moszczynski AJ","Front Neurosci","2018","2018/05/08","PMC5919950","","10.3389/fnins.2018.00259"
"34130621","Simulation study and comparative evaluation of viral contiguous sequence identification tools","Glickman C, Hendrix J, Strong M.","BMC Bioinformatics. 2021 Jun 16;22(1):329. doi: 10.1186/s12859-021-04242-0.","Glickman C","BMC Bioinformatics","2021","2021/06/16","PMC8207588","","10.1186/s12859-021-04242-0"
"28969660","Novel miR-b2122 regulates several ALS-related RNA-binding proteins","Hawley ZCE, Campos-Melo D, Strong MJ.","Mol Brain. 2017 Oct 2;10(1):46. doi: 10.1186/s13041-017-0326-7.","Hawley ZCE","Mol Brain","2017","2017/10/04","PMC5625648","","10.1186/s13041-017-0326-7"
"28754702","Mycobacterium abscessus Displays Fitness for Fomite Transmission","Malcolm KC, Caceres SM, Honda JR, Davidson RM, Epperson LE, Strong M, Chan ED, Nick JA.","Appl Environ Microbiol. 2017 Sep 15;83(19):e00562-17. doi: 10.1128/AEM.00562-17. Print 2017 Oct 1.","Malcolm KC","Appl Environ Microbiol","2017","2017/07/30","PMC5601336","","10.1128/AEM.00562-17"
"22105541","Molecular pathology and genetic advances in amyotrophic lateral sclerosis: an emerging molecular pathway and the significance of glial pathology","Ince PG, Highley JR, Kirby J, Wharton SB, Takahashi H, Strong MJ, Shaw PJ.","Acta Neuropathol. 2011 Dec;122(6):657-71. doi: 10.1007/s00401-011-0913-0. Epub 2011 Nov 22.","Ince PG","Acta Neuropathol","2011","2011/11/23","","","10.1007/s00401-011-0913-0"
"33855248","Exposure Pathways of Nontuberculous Mycobacteria Through Soil, Streams, and Groundwater, Hawai'i, USA","Nelson ST, Robinson S, Rey K, Brown L, Jones N, Dawrs SN, Virdi R, Norton GJ, Epperson LE, Hasan NA, Chan ED, Strong M, Honda JR.","Geohealth. 2021 Apr 1;5(4):e2020GH000350. doi: 10.1029/2020GH000350. eCollection 2021 Apr.","Nelson ST","Geohealth","2021","2021/04/15","PMC8025848","","10.1029/2020GH000350"
"33980653","A Molecular-Beacon-Based Multiplex Real-Time PCR Assay To Distinguish Mycobacterium abscessus Subspecies and Determine Macrolide Susceptibility","Marras SAE, Chen L, Shashkina E, Davidson RM, Strong M, Daley CL, Kreiswirth BN.","J Clin Microbiol. 2021 Jul 19;59(8):e0045521. doi: 10.1128/JCM.00455-21. Epub 2021 Jul 19.","Marras SAE","J Clin Microbiol","2021","2021/05/13","PMC8373218","","10.1128/JCM.00455-21"
"22214359","ALSUntangled No. 14: Mototab","ALSUntangled Group.","Amyotroph Lateral Scler. 2012 Jan;13(1):161-4. doi: 10.3109/17482968.2012.645410.","ALSUntangled Group","Amyotroph Lateral Scler","2012","2012/01/05","","","10.3109/17482968.2012.645410"
"35294697","Investigating the contribution of white matter hyperintensities and cortical thickness to empathy in neurodegenerative and cerebrovascular diseases","Ozzoude M, Varriano B, Beaton D, Ramirez J, Holmes MF, Scott CJM, Gao F, Sunderland KM, McLaughlin P, Rabin J, Goubran M, Kwan D, Roberts A, Bartha R, Symons S, Tan B, Swartz RH, Abrahao A, Saposnik G, Masellis M, Lang AE, Marras C, Zinman L, Shoesmith C, Borrie M, Fischer CE, Frank A, Freedman M, Montero-Odasso M, Kumar S, Pasternak S, Strother SC, Pollock BG, Rajji TK, Seitz D, Tang-Wai DF, Turnbull J, Dowlatshahi D, Hassan A, Casaubon L, Mandzia J, Sahlas D, Breen DP, Grimes D, Jog M, Steeves TDL, Arnott SR, Black SE, Finger E; ONDRI Investigators; Tartaglia MC.","Geroscience. 2022 Jun;44(3):1575-1598. doi: 10.1007/s11357-022-00539-x. Epub 2022 Mar 16.","Ozzoude M","Geroscience","2022","2022/03/16","PMC9213606","","10.1007/s11357-022-00539-x"
"36318754","Characteristics of the Ontario Neurodegenerative Disease Research Initiative cohort","Sunderland KM, Beaton D, Arnott SR, Kleinstiver P, Kwan D, Lawrence-Dewar JM, Ramirez J, Tan B, Bartha R, Black SE, Borrie M, Brien D, Casaubon LK, Coe BC, Cornish B, Dilliott AA, Dowlatshahi D, Finger E, Fischer C, Frank A, Fraser J, Freedman M, Greenberg B, Grimes DA, Hassan A, Hatch W, Hegele RA, Hudson C, Jog M, Kumar S, Lang A, Levine B, Lou W, Mandzia J, Marras C, McIlroy W, Montero-Odasso M, Munoz DG, Munoz DP, Orange JB, Park DS, Pasternak SH, Pieruccini-Faria F, Rajji TK, Roberts AC, Robinson JF, Rogaeva E, Sahlas DJ, Saposnik G, Scott CJM, Seitz D, Shoesmith C, Steeves TDL, Strong MJ, Strother SC, Swartz RH, Symons S, Tang-Wai DF, Tartaglia MC, Troyer AK, Turnbull J, Zinman L, McLaughlin PM, Masellis M, Binns MA; ONDRI Investigators.","Alzheimers Dement. 2023 Jan;19(1):226-243. doi: 10.1002/alz.12632. Epub 2022 Mar 30.","Sunderland KM","Alzheimers Dement","2023","2022/11/01","","","10.1002/alz.12632"
